paso9_support_id	book	chapter	verse	reference	stream_index	predication_id	connector_support	continuity_support	candidate_labels	confidence	evidence_sources	final_label_assigned
P900431	1corintios	9	10	9:10	431	1corintios-9-10-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900432	1corintios	9	10	9:10	432	1corintios-9-10-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900433	1corintios	9	10	9:10	433	1corintios-9-10-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900434	1corintios	9	11	9:11	434	1corintios-9-11-P01	"[""RAZÓN"", ""ACLARA""]"	"[""ACLARA""]"	"[""RAZÓN"", ""ACLARA""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900435	1corintios	9	11	9:11	435	1corintios-9-11-P02	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:ει:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900436	1corintios	9	12	9:12	436	1corintios-9-12-P01	"[""CONDICIÓN""]"	"[""ACLARA""]"	"[""CONDICIÓN"", ""ACLARA""]"	moderate	"[""connector:ει:conditional"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900437	1corintios	9	12	9:12	437	1corintios-9-12-P02	"[""CONDICIÓN""]"	"[""ACLARA""]"	"[""CONDICIÓN"", ""ACLARA""]"	moderate	"[""connector:ει:conditional"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900438	1corintios	9	12	9:12	438	1corintios-9-12-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900439	1corintios	9	12	9:12	439	1corintios-9-12-P04	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900440	1corintios	9	13	9:13	440	1corintios-9-13-P01	"[""PROPÓSITO""]"	"[""ACLARA""]"	"[""PROPÓSITO"", ""ACLARA""]"	moderate	"[""connector:ινα:purpose"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900441	1corintios	9	13	9:13	441	1corintios-9-13-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900442	1corintios	9	13	9:13	442	1corintios-9-13-P03	"[""RAZÓN"", ""ACLARA""]"	"[""EXPONE""]"	"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:same"", ""audit:not_shift""]"	False
P900443	1corintios	9	14	9:14	443	1corintios-9-14-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900444	1corintios	9	15	9:15	444	1corintios-9-15-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900445	1corintios	9	15	9:15	445	1corintios-9-15-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900446	1corintios	9	15	9:15	446	1corintios-9-15-P03	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900447	1corintios	9	15	9:15	447	1corintios-9-15-P04	"[""PROPÓSITO""]"	"[""EXPONE""]"	"[""PROPÓSITO"", ""EXPONE""]"	moderate	"[""connector:ινα:purpose"", ""continuity:same"", ""audit:not_shift""]"	False
P900448	1corintios	9	16	9:16	448	1corintios-9-16-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900449	1corintios	9	16	9:16	449	1corintios-9-16-P02	"[""CONDICIÓN""]"	"[""ACLARA""]"	"[""CONDICIÓN"", ""ACLARA""]"	moderate	"[""connector:εαν:conditional"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900450	1corintios	9	16	9:16	450	1corintios-9-16-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900451	1corintios	9	16	9:16	451	1corintios-9-16-P04	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900452	1corintios	9	16	9:16	452	1corintios-9-16-P05	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900453	1corintios	9	17	9:17	453	1corintios-9-17-P01	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:εαν:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900454	1corintios	9	17	9:17	454	1corintios-9-17-P02	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:ει:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900455	1corintios	9	17	9:17	455	1corintios-9-17-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900456	1corintios	9	18	9:18	456	1corintios-9-18-P01	"[""CONDICIÓN""]"	"[""ACLARA""]"	"[""CONDICIÓN"", ""ACLARA""]"	moderate	"[""connector:ει:conditional"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900457	1corintios	9	18	9:18	457	1corintios-9-18-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900458	1corintios	9	19	9:19	458	1corintios-9-19-P01	"[""PROPÓSITO""]"	"[""EXPONE""]"	"[""PROPÓSITO"", ""EXPONE""]"	moderate	"[""connector:ινα:purpose"", ""continuity:same"", ""audit:not_shift""]"	False
P900459	1corintios	9	19	9:19	459	1corintios-9-19-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900460	1corintios	9	20	9:20	460	1corintios-9-20-P01	"[""PROPÓSITO""]"	"[""EXPONE""]"	"[""PROPÓSITO"", ""EXPONE""]"	moderate	"[""connector:ινα:purpose"", ""continuity:same"", ""audit:not_shift""]"	False
P900461	1corintios	9	20	9:20	461	1corintios-9-20-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900462	1corintios	9	20	9:20	462	1corintios-9-20-P03	"[""ACLARA"", ""PROPÓSITO""]"	"[""EXPONE""]"	"[""ACLARA"", ""PROPÓSITO"", ""EXPONE""]"	moderate	"[""connector:ως:comparative"", ""connector:ινα:purpose"", ""continuity:same"", ""audit:not_shift""]"	False
P900463	1corintios	9	21	9:21	463	1corintios-9-21-P01	"[""ACLARA"", ""PROPÓSITO""]"	"[""EXPONE""]"	"[""ACLARA"", ""PROPÓSITO"", ""EXPONE""]"	moderate	"[""connector:ως:comparative"", ""connector:ινα:purpose"", ""continuity:same"", ""audit:not_shift""]"	False
P900464	1corintios	9	22	9:22	464	1corintios-9-22-P01	"[""ACLARA"", ""PROPÓSITO""]"	"[""EXPONE""]"	"[""ACLARA"", ""PROPÓSITO"", ""EXPONE""]"	moderate	"[""connector:ως:comparative"", ""connector:ινα:purpose"", ""continuity:same"", ""audit:not_shift""]"	False
P900465	1corintios	9	22	9:22	465	1corintios-9-22-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900466	1corintios	9	22	9:22	466	1corintios-9-22-P03	"[""PROPÓSITO""]"	"[""EXPONE""]"	"[""PROPÓSITO"", ""EXPONE""]"	moderate	"[""connector:ινα:purpose"", ""continuity:same"", ""audit:not_shift""]"	False
P900467	1corintios	9	22	9:22	467	1corintios-9-22-P04	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900468	1corintios	9	23	9:23	468	1corintios-9-23-P01	"[""PROPÓSITO""]"	"[""EXPONE""]"	"[""PROPÓSITO"", ""EXPONE""]"	moderate	"[""connector:ινα:purpose"", ""continuity:same"", ""audit:not_shift""]"	False
P900469	1corintios	9	23	9:23	469	1corintios-9-23-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900470	1corintios	9	24	9:24	470	1corintios-9-24-P01	"[""PROPÓSITO""]"	"[""ACLARA""]"	"[""PROPÓSITO"", ""ACLARA""]"	moderate	"[""connector:ινα:purpose"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900471	1corintios	9	24	9:24	471	1corintios-9-24-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900472	1corintios	9	24	9:24	472	1corintios-9-24-P03	"[""RAZÓN"", ""ACLARA""]"	"[""ACLARA""]"	"[""RAZÓN"", ""ACLARA""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:shift"", ""audit:weak_shift""]"	False
P900473	1corintios	9	24	9:24	473	1corintios-9-24-P04	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900474	1corintios	9	24	9:24	474	1corintios-9-24-P05	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900475	1corintios	9	25	9:25	475	1corintios-9-25-P01	"[""PROPÓSITO""]"	"[""ACLARA""]"	"[""PROPÓSITO"", ""ACLARA""]"	moderate	"[""connector:ινα:purpose"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900476	1corintios	9	25	9:25	476	1corintios-9-25-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900477	1corintios	9	26	9:26	477	1corintios-9-26-P01	"[""PROPÓSITO""]"	"[""ACLARA""]"	"[""PROPÓSITO"", ""ACLARA""]"	moderate	"[""connector:ινα:purpose"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900478	1corintios	9	26	9:26	478	1corintios-9-26-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900479	1corintios	9	27	9:27	479	1corintios-9-27-P01	"[""ACLARA""]"	"[""EXPONE""]"	"[""ACLARA"", ""EXPONE""]"	moderate	"[""connector:ως:comparative"", ""continuity:same"", ""audit:not_shift""]"	False
P900480	1corintios	9	27	9:27	480	1corintios-9-27-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900481	1corintios	9	27	9:27	481	1corintios-9-27-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900482	1corintios	10	1	10:1	482	1corintios-10-1-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900483	1corintios	10	1	10:1	483	1corintios-10-1-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900484	1corintios	10	1	10:1	484	1corintios-10-1-P03	"[""RAZÓN"", ""ACLARA""]"	"[""EXPONE""]"	"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:same"", ""audit:not_shift""]"	False
P900485	1corintios	10	2	10:2	485	1corintios-10-2-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900486	1corintios	10	3	10:3	486	1corintios-10-3-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900487	1corintios	10	4	10:4	487	1corintios-10-4-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900488	1corintios	10	4	10:4	488	1corintios-10-4-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900489	1corintios	10	4	10:4	489	1corintios-10-4-P03	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900490	1corintios	10	5	10:5	490	1corintios-10-5-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900491	1corintios	10	5	10:5	491	1corintios-10-5-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900492	1corintios	10	6	10:6	492	1corintios-10-6-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900493	1corintios	10	6	10:6	493	1corintios-10-6-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900494	1corintios	10	7	10:7	494	1corintios-10-7-P01	"[""ACLARA""]"	"[""ACLARA""]"	"[""ACLARA""]"	moderate	"[""connector:καθως:comparative"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900495	1corintios	10	7	10:7	495	1corintios-10-7-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900496	1corintios	10	7	10:7	496	1corintios-10-7-P03	"[""ACLARA""]"	"[""EXPONE""]"	"[""ACLARA"", ""EXPONE""]"	moderate	"[""connector:καθως:comparative"", ""continuity:same"", ""audit:not_shift""]"	False
P900497	1corintios	10	7	10:7	497	1corintios-10-7-P04	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900498	1corintios	10	8	10:8	498	1corintios-10-8-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900499	1corintios	10	8	10:8	499	1corintios-10-8-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900500	1corintios	10	8	10:8	500	1corintios-10-8-P03	"[""ACLARA""]"	"[""EXPONE""]"	"[""ACLARA"", ""EXPONE""]"	moderate	"[""connector:καθως:comparative"", ""continuity:same"", ""audit:not_shift""]"	False
P900501	1corintios	10	9	10:9	501	1corintios-10-9-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900502	1corintios	10	9	10:9	502	1corintios-10-9-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900503	1corintios	10	9	10:9	503	1corintios-10-9-P03	"[""ACLARA""]"	"[""EXPONE""]"	"[""ACLARA"", ""EXPONE""]"	moderate	"[""connector:καθως:comparative"", ""continuity:same"", ""audit:not_shift""]"	False
P900504	1corintios	10	10	10:10	504	1corintios-10-10-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900505	1corintios	10	10	10:10	505	1corintios-10-10-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900506	1corintios	10	10	10:10	506	1corintios-10-10-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900507	1corintios	10	11	10:11	507	1corintios-10-11-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900508	1corintios	10	11	10:11	508	1corintios-10-11-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900509	1corintios	10	11	10:11	509	1corintios-10-11-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900510	1corintios	10	12	10:12	510	1corintios-10-12-P01	"[""RESULTADO""]"	"[""EXPONE""]"	"[""RESULTADO"", ""EXPONE""]"	moderate	"[""connector:ωστε:inferential"", ""continuity:same"", ""audit:not_shift""]"	False
P900511	1corintios	10	12	10:12	511	1corintios-10-12-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900512	1corintios	10	13	10:13	512	1corintios-10-13-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900513	1corintios	10	13	10:13	513	1corintios-10-13-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900514	1corintios	10	13	10:13	514	1corintios-10-13-P03	"[""CONDICIÓN""]"	"[""ACLARA""]"	"[""CONDICIÓN"", ""ACLARA""]"	moderate	"[""connector:ει:conditional"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900515	1corintios	10	13	10:13	515	1corintios-10-13-P04	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900516	1corintios	10	14	10:14	516	1corintios-10-14-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900517	1corintios	10	15	10:15	517	1corintios-10-15-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900518	1corintios	10	15	10:15	518	1corintios-10-15-P02	"[""ACLARA""]"	"[""ACLARA""]"	"[""ACLARA""]"	moderate	"[""connector:ως:comparative"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900519	1corintios	10	15	10:15	519	1corintios-10-15-P03	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900520	1corintios	10	16	10:16	520	1corintios-10-16-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900521	1corintios	10	16	10:16	521	1corintios-10-16-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900522	1corintios	10	16	10:16	522	1corintios-10-16-P03	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900523	1corintios	10	16	10:16	523	1corintios-10-16-P04	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900524	1corintios	10	17	10:17	524	1corintios-10-17-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900525	1corintios	10	17	10:17	525	1corintios-10-17-P02	"[""RAZÓN"", ""ACLARA""]"	"[""EXPONE""]"	"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:same"", ""audit:not_shift""]"	False
P900526	1corintios	10	18	10:18	526	1corintios-10-18-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900527	1corintios	10	18	10:18	527	1corintios-10-18-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900528	1corintios	10	19	10:19	528	1corintios-10-19-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900529	1corintios	10	19	10:19	529	1corintios-10-19-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900530	1corintios	10	19	10:19	530	1corintios-10-19-P03	"[""RAZÓN"", ""ACLARA""]"	"[""EXPONE""]"	"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:same"", ""audit:not_shift""]"	False
P900531	1corintios	10	20	10:20	531	1corintios-10-20-P01	"[""RAZÓN"", ""ACLARA""]"	"[""ACLARA""]"	"[""RAZÓN"", ""ACLARA""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:shift"", ""audit:weak_shift""]"	False
P900532	1corintios	10	20	10:20	532	1corintios-10-20-P02	"[""RAZÓN"", ""ACLARA""]"	"[""EXPONE""]"	"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:same"", ""audit:not_shift""]"	False
P900533	1corintios	10	20	10:20	533	1corintios-10-20-P03	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900534	1corintios	10	21	10:21	534	1corintios-10-21-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900535	1corintios	10	21	10:21	535	1corintios-10-21-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900536	1corintios	10	22	10:22	536	1corintios-10-22-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900537	1corintios	10	22	10:22	537	1corintios-10-22-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900538	1corintios	10	23	10:23	538	1corintios-10-23-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900539	1corintios	10	23	10:23	539	1corintios-10-23-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900540	1corintios	10	23	10:23	540	1corintios-10-23-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900541	1corintios	10	23	10:23	541	1corintios-10-23-P04	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900542	1corintios	10	24	10:24	542	1corintios-10-24-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900543	1corintios	10	25	10:25	543	1corintios-10-25-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900544	1corintios	10	27	10:27	544	1corintios-10-27-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900545	1corintios	10	27	10:27	545	1corintios-10-27-P02	"[""CONDICIÓN""]"	"[""ACLARA""]"	"[""CONDICIÓN"", ""ACLARA""]"	moderate	"[""connector:ει:conditional"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900546	1corintios	10	27	10:27	546	1corintios-10-27-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900547	1corintios	10	28	10:28	547	1corintios-10-28-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900548	1corintios	10	28	10:28	548	1corintios-10-28-P02	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:εαν:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900549	1corintios	10	28	10:28	549	1corintios-10-28-P03	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900550	1corintios	10	29	10:29	550	1corintios-10-29-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900551	1corintios	10	29	10:29	551	1corintios-10-29-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900552	1corintios	10	30	10:30	552	1corintios-10-30-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900553	1corintios	10	30	10:30	553	1corintios-10-30-P02	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:ει:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900554	1corintios	10	30	10:30	554	1corintios-10-30-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900555	1corintios	10	31	10:31	555	1corintios-10-31-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900556	1corintios	10	31	10:31	556	1corintios-10-31-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900557	1corintios	10	31	10:31	557	1corintios-10-31-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900558	1corintios	10	31	10:31	558	1corintios-10-31-P04	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900559	1corintios	10	32	10:32	559	1corintios-10-32-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900560	1corintios	10	33	10:33	560	1corintios-10-33-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900561	1corintios	10	33	10:33	561	1corintios-10-33-P02	"[""ACLARA""]"	"[""ACLARA""]"	"[""ACLARA""]"	moderate	"[""connector:καθως:comparative"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900562	1corintios	11	1	11:1	562	1corintios-11-1-P01	"[""PROPÓSITO""]"	"[""ACLARA""]"	"[""PROPÓSITO"", ""ACLARA""]"	moderate	"[""connector:ινα:purpose"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900563	1corintios	11	2	11:2	563	1corintios-11-2-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900564	1corintios	11	2	11:2	564	1corintios-11-2-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900565	1corintios	11	2	11:2	565	1corintios-11-2-P03	"[""RAZÓN"", ""ACLARA""]"	"[""ACLARA""]"	"[""RAZÓN"", ""ACLARA""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900566	1corintios	11	2	11:2	566	1corintios-11-2-P04	"[""ACLARA""]"	"[""ACLARA""]"	"[""ACLARA""]"	moderate	"[""connector:καθως:comparative"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900567	1corintios	11	3	11:3	567	1corintios-11-3-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900568	1corintios	11	3	11:3	568	1corintios-11-3-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
