book	certainty_finite_verb	certainty_independence	certainty_predication	chapter	finite_compact	finite_lemma	finite_morphgnt	finite_verb	g_idx	independence_source	independence_status	nbla_idx	nbla_text	predication_id	stream_index	subject_inherited_from	subject_number	subject_person	subject_refinement_source	subject_refinement_status	subject_source	subject_status	subject_token	subordination_markers	subordination_source	subordination_status	verse
1corintios	confirmed	candidate	candidate	10	V-PAD-2P	ἐσθίω	V- 2PAD-P--	ἐσθίετε	06	subordination_marker_scan_only	candidate	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17	coman de todo lo que se vende en la carnicería sin preguntar nada por motivos de conciencia	1corintios-10-25-P01	543		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	25
1corintios	confirmed	unresolved	candidate	10	V-PAI-3S	καλέω	V- 3PAI-S--	καλεῖ	03	subordination_marker_scan_only	unresolved	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	si algún incrédulo los invita y quieren ir coman de todo lo que se les ponga delante sin preguntar nada por motivos de conciencia	1corintios-10-27-P01	544				no_valid_inheritance	unresolved	nearest_agreeing_nominative_no_visible_boundary	candidate	02	"[{""form"": ""εἴ"", ""key"": ""ει"", ""token"": ""01""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	27
1corintios	confirmed	candidate	candidate	10	V-PAI-2P	θέλω	V- 2PAI-P--	θέλετε	08	subordination_marker_scan_only	candidate	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	si algún incrédulo los invita y quieren ir coman de todo lo que se les ponga delante sin preguntar nada por motivos de conciencia	1corintios-10-27-P02	545		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	27
1corintios	confirmed	candidate	candidate	10	V-PAD-2P	ἐσθίω	V- 2PAD-P--	ἐσθίετε	14	subordination_marker_scan_only	candidate	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	si algún incrédulo los invita y quieren ir coman de todo lo que se les ponga delante sin preguntar nada por motivos de conciencia	1corintios-10-27-P03	546		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	27
1corintios	confirmed	unresolved	candidate	10	V-AAS-3S	λέγω	V- 3AAS-S--	εἴπῃ	05	subordination_marker_scan_only	unresolved	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40	pero si alguien les dice esto ha sido sacrificado a los ídolos no lo coman por causa del que se lo dijo y por motivos de conciencia porque del señor es la tierra y todo lo que en ella hay	1corintios-10-28-P01	547				no_valid_inheritance	unresolved	nearest_agreeing_nominative_no_visible_boundary	candidate	03	"[{""form"": ""ἐὰν"", ""key"": ""εαν"", ""token"": ""01""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	28
1corintios	confirmed	candidate	candidate	10	V-PAI-3S	εἰμί	V- 3PAI-S--	ἐστιν	08	subordination_marker_scan_only	candidate	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40	pero si alguien les dice esto ha sido sacrificado a los ídolos no lo coman por causa del que se lo dijo y por motivos de conciencia porque del señor es la tierra y todo lo que en ella hay	1corintios-10-28-P02	548	1corintios-10-27-P03	P	2	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	07	[]		not_detected	28
1corintios	confirmed	candidate	candidate	10	V-PAD-2P	ἐσθίω	V- 2PAD-P--	ἐσθίετε	10	subordination_marker_scan_only	candidate	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40	pero si alguien les dice esto ha sido sacrificado a los ídolos no lo coman por causa del que se lo dijo y por motivos de conciencia porque del señor es la tierra y todo lo que en ella hay	1corintios-10-28-P03	549		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	28
1corintios	confirmed	candidate	candidate	10	V-PAI-1S	λέγω	V- 1PAI-S--	λέγω	03	subordination_marker_scan_only	candidate	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	quiero decir no la conciencia de ustedes sino la del otro pues por qué ha de ser juzgada mi libertad por la conciencia ajena	1corintios-10-29-P01	550		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	29
1corintios	confirmed	candidate	candidate	10	V-PPI-3S	κρίνω	V- 3PPI-S--	κρίνεται	16	subordination_marker_scan_only	candidate	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	quiero decir no la conciencia de ustedes sino la del otro pues por qué ha de ser juzgada mi libertad por la conciencia ajena	1corintios-10-29-P02	551	1corintios-10-29-P01	S	1	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	14	[]		not_detected	29
1corintios	confirmed	unresolved	candidate	10	V-PAI-1S	μετέχω	V- 1PAI-S--	μετέχω	04	subordination_marker_scan_only	unresolved	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19	si participo con agradecimiento por qué he de ser censurado a causa de aquello por lo cual doy gracias	1corintios-10-30-P01	552		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		"[{""form"": ""εἰ"", ""key"": ""ει"", ""token"": ""01""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	30
1corintios	confirmed	candidate	candidate	10	V-PPI-1S	βλασφημέω	V- 1PPI-S--	βλασφημοῦμαι	06	subordination_marker_scan_only	candidate	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19	si participo con agradecimiento por qué he de ser censurado a causa de aquello por lo cual doy gracias	1corintios-10-30-P02	553		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	30
1corintios	confirmed	candidate	candidate	10	V-PAI-1S	εὐχαριστέω	V- 1PAI-S--	εὐχαριστῶ	10	subordination_marker_scan_only	candidate	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19	si participo con agradecimiento por qué he de ser censurado a causa de aquello por lo cual doy gracias	1corintios-10-30-P03	554		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	30
1corintios	confirmed	candidate	candidate	10	V-PAI-2P	ἐσθίω	V- 2PAI-P--	ἐσθίετε	03	subordination_marker_scan_only	candidate	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20	entonces ya sea que coman que beban o que hagan cualquier otra cosa háganlo todo para la gloria de dios	1corintios-10-31-P01	555		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	31
1corintios	confirmed	candidate	candidate	10	V-PAI-2P	πίνω	V- 2PAI-P--	πίνετε	05	subordination_marker_scan_only	candidate	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20	entonces ya sea que coman que beban o que hagan cualquier otra cosa háganlo todo para la gloria de dios	1corintios-10-31-P02	556		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	31
1corintios	confirmed	candidate	candidate	10	V-PAI-2P	ποιέω	V- 2PAI-P--	ποιεῖτε	08	subordination_marker_scan_only	candidate	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20	entonces ya sea que coman que beban o que hagan cualquier otra cosa háganlo todo para la gloria de dios	1corintios-10-31-P03	557		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	31
1corintios	confirmed	candidate	candidate	10	V-PAD-2P	ποιέω	V- 2PAD-P--	ποιεῖτε	13	subordination_marker_scan_only	candidate	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20	entonces ya sea que coman que beban o que hagan cualquier otra cosa háganlo todo para la gloria de dios	1corintios-10-31-P04	558		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	31
1corintios	confirmed	candidate	candidate	10	V-PMD-2P	γίνομαι	V- 2PMD-P--	γίνεσθε	04	subordination_marker_scan_only	candidate	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17	no sean motivo de tropiezo ni a judíos ni a griegos ni a la iglesia de dios	1corintios-10-32-P01	559		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	32
1corintios	confirmed	unresolved	candidate	10	V-PAI-1S	ἀρέσκω	V- 1PAI-S--	ἀρέσκω	05	subordination_marker_scan_only	unresolved	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23	así como también yo procuro agradar a todos en todo no buscando mi propio beneficio sino el de muchos para que sean salvos	1corintios-10-33-P01	560		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		"[{""form"": ""καθὼς"", ""key"": ""καθως"", ""token"": ""01""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	33
1corintios	confirmed	unresolved	candidate	10	V-APS-3P	σῴζω	V- 3APS-P--	σωθῶσιν	16	subordination_marker_scan_only	unresolved	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23	así como también yo procuro agradar a todos en todo no buscando mi propio beneficio sino el de muchos para que sean salvos	1corintios-10-33-P02	561		P	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		"[{""form"": ""ἵνα"", ""key"": ""ινα"", ""token"": ""15""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	33
1corintios	confirmed	candidate	candidate	11	V-PMD-2P	γίνομαι	V- 2PMD-P--	γίνεσθε	03	subordination_marker_scan_only	candidate	01,02	sean imitadores	1corintios-11-1-P01	562		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	1
1corintios	confirmed	candidate	candidate	11	V-PAI-1S	ἐπαινέω	V- 1PAI-S--	ἐπαινῶ	01	subordination_marker_scan_only	candidate	01,02	los alabo	1corintios-11-2-P01	563		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	2
1corintios	confirmed	unresolved	candidate	11	V-XMI-2P	μιμνῄσκομαι	V- 2XMI-P--	μέμνησθε	07	subordination_marker_scan_only	unresolved	07	acuerdan	1corintios-11-2-P02	564		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		"[{""form"": ""ὅτι"", ""key"": ""οτι"", ""token"": ""04""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	2
1corintios	confirmed	unresolved	candidate	11	V-AAI-1S	παραδίδωμι	V- 1AAI-S--	παρέδωκα	10	subordination_marker_scan_only	unresolved	18,19,20,21	yo se las entregué	1corintios-11-2-P03	565		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		"[{""form"": ""καθὼς"", ""key"": ""καθως"", ""token"": ""09""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	2
1corintios	confirmed	candidate	candidate	11	V-PAI-2P	κατέχω	V- 2PAI-P--	κατέχετε	14	subordination_marker_scan_only	candidate	11,14,15	guardan con firmeza	1corintios-11-2-P04	566		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	2
1corintios	confirmed	candidate	candidate	11	V-PAI-1S	θέλω	V- 1PAI-S--	θέλω	01	subordination_marker_scan_only	candidate	01,02	pero quiero	1corintios-11-3-P01	567		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	3
1corintios	confirmed	unresolved	candidate	11	V-PAI-3S	εἰμί	V- 3PAI-S--	ἐστιν	12	subordination_marker_scan_only	unresolved	11	es	1corintios-11-3-P02	568	1corintios-11-2-P03	S	1	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	11	"[{""form"": ""ὅτι"", ""key"": ""οτι"", ""token"": ""05""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	3
1corintios	confirmed	candidate	candidate	11	V-PAI-3S	καταισχύνω	V- 3PAI-S--	καταισχύνει	09	subordination_marker_scan_only	candidate	11	deshonra	1corintios-11-4-P01	569		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	4
1corintios	confirmed	candidate	candidate	11	V-PAI-3S	καταισχύνω	V- 3PAI-S--	καταισχύνει	10	subordination_marker_scan_only	candidate	13	deshonra	1corintios-11-5-P01	570		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	5
1corintios	confirmed	candidate	candidate	11	V-PAI-3S	εἰμί	V- 3PAI-S--	ἐστιν	16	subordination_marker_scan_only	candidate	18	hace	1corintios-11-5-P02	571		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	5
1corintios	confirmed	unresolved	candidate	11	V-PMI-3S	κατακαλύπτομαι	V- 3PMI-S--	κατακαλύπτεται	04	subordination_marker_scan_only	unresolved	06,07	se cubre	1corintios-11-6-P01	572		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		"[{""form"": ""εἰ"", ""key"": ""ει"", ""token"": ""01""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	6
1corintios	confirmed	candidate	candidate	11	V-AMD-3S	κείρω	V- 3AMD-S--	κειράσθω	07	subordination_marker_scan_only	candidate	09,10,11,12,13,14,15	cabeza que también se corte el cabello	1corintios-11-6-P02	573		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	6
1corintios	confirmed	unresolved	candidate	11	V-PMD-3S	κατακαλύπτομαι	V- 3PMD-S--	κατακαλυπτέσθω	16	subordination_marker_scan_only	unresolved	18,28,29,30	es que se cubra	1corintios-11-6-P03	574		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		"[{""form"": ""εἰ"", ""key"": ""ει"", ""token"": ""08""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	6
1corintios	confirmed	candidate	candidate	11	V-PAI-3S	ὀφείλω	V- 3PAI-S--	ὀφείλει	05	subordination_marker_scan_only	candidate	05,06	debe cubrirse	1corintios-11-7-P01	575		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	7
1corintios	confirmed	candidate	candidate	11	V-PAI-3S	εἰμί	V- 3PAI-S--	ἐστιν	19	subordination_marker_scan_only	candidate	22,23	es la	1corintios-11-7-P02	576	1corintios-11-7-P01	S	3	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	17	[]		not_detected	7
1corintios	confirmed	candidate	candidate	11	V-PAI-3S	εἰμί	V- 3PAI-S--	ἐστιν	03	subordination_marker_scan_only	candidate	05	procede	1corintios-11-8-P01	577		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	8
1corintios	confirmed	candidate	candidate	11	V-API-3S	κτίζω	V- 3API-S--	ἐκτίσθη	04	subordination_marker_scan_only	candidate	06,07	fue creado	1corintios-11-9-P01	578		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	9
1corintios	confirmed	candidate	candidate	11	V-PAI-3S	ὀφείλω	V- 3PAI-S--	ὀφείλει	03	subordination_marker_scan_only	candidate	05,06	debe tener	1corintios-11-10-P01	579		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	10
1corintios	confirmed	candidate	candidate	11	V-AAD-2P	κρίνω	V- 2AAD-P--	κρίνατε	04	subordination_marker_scan_only	candidate	06	que	1corintios-11-13-P01	580		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	13
1corintios	confirmed	candidate	candidate	11	V-PAI-3S	εἰμί	V- 3PAI-S--	ἐστὶν	06	subordination_marker_scan_only	candidate	08	mujer	1corintios-11-13-P02	581		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	13
1corintios	confirmed	candidate	candidate	11	V-PAI-3S	διδάσκω	V- 3PAI-S--	διδάσκει	05	subordination_marker_scan_only	candidate	03	enseña	1corintios-11-14-P01	582	1corintios-11-13-P02	S	3	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	04	[]		not_detected	14
1corintios	confirmed	unresolved	candidate	11	V-PAS-3S	κομάω	V- 3PAS-S--	κομᾷ	11	subordination_marker_scan_only	unresolved	11,12,13,14	tiene el cabello largo	1corintios-11-14-P02	583		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		"[{""form"": ""ὅτι"", ""key"": ""οτι"", ""token"": ""07""}, {""form"": ""ἐὰν"", ""key"": ""εαν"", ""token"": ""10""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	14
1corintios	confirmed	candidate	candidate	11	V-PAI-3S	εἰμί	V- 3PAI-S--	ἐστιν	14	subordination_marker_scan_only	candidate	16	es	1corintios-11-14-P03	584	1corintios-11-14-P01	S	3	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	12	[]		not_detected	14
1corintios	confirmed	unresolved	candidate	11	V-PAS-3S	κομάω	V- 3PAS-S--	κομᾷ	04	subordination_marker_scan_only	unresolved	06,07,08,09	tiene el cabello largo	1corintios-11-15-P01	585		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		"[{""form"": ""ἐὰν"", ""key"": ""εαν"", ""token"": ""03""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	15
1corintios	confirmed	candidate	candidate	11	V-PAI-3S	εἰμί	V- 3PAI-S--	ἐστιν	07	subordination_marker_scan_only	candidate	10,11	le es	1corintios-11-15-P02	586	1corintios-11-14-P03	S	3	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	05	[]		not_detected	15
1corintios	confirmed	unresolved	candidate	11	V-XPI-3S	δίδωμι	V- 3XPI-S--	δέδοται	13	subordination_marker_scan_only	unresolved	20,21	es dado	1corintios-11-15-P03	587	1corintios-11-15-P01	S	3	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	10	"[{""form"": ""ὅτι"", ""key"": ""οτι"", ""token"": ""08""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	15
1corintios	confirmed	unresolved	candidate	11	V-PAI-3S	δοκέω	V- 3PAI-S--	δοκεῖ	04	subordination_marker_scan_only	unresolved	04,05	parece ser	1corintios-11-16-P01	588	1corintios-11-15-P03	S	3	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	03	"[{""form"": ""εἰ"", ""key"": ""ει"", ""token"": ""01""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	16
1corintios	confirmed	candidate	candidate	11	V-PAI-1P	ἔχω	V- 1PAI-P--	ἔχομεν	11	subordination_marker_scan_only	candidate	13	la	1corintios-11-16-P02	589		P	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	16
1corintios	confirmed	candidate	candidate	11	V-PAI-1S	ἐπαινέω	V- 1PAI-S--	ἐπαινῶ	05	subordination_marker_scan_only	candidate	07,08	los alabo	1corintios-11-17-P01	590		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	17
1corintios	confirmed	unresolved	candidate	11	V-PMI-2P	συνέρχομαι	V- 2PMI-P--	συνέρχεσθε	15	subordination_marker_scan_only	unresolved	11,12	se congregan	1corintios-11-17-P02	591		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		"[{""form"": ""ὅτι"", ""key"": ""οτι"", ""token"": ""06""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	17
1corintios	confirmed	candidate	candidate	11	V-PAI-1S	ἀκούω	V- 1PAI-S--	ἀκούω	08	subordination_marker_scan_only	candidate	09	reúnen	1corintios-11-18-P01	592		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	18
1corintios	confirmed	candidate	candidate	11	V-PAI-1S	πιστεύω	V- 1PAI-S--	πιστεύω	16	subordination_marker_scan_only	candidate	20	creo	1corintios-11-18-P02	593		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	18
1corintios	confirmed	candidate	candidate	11	V-PAI-3S	δέω	V- 3PAI-S--	δεῖ	01	subordination_marker_scan_only	candidate	01	porque	1corintios-11-19-P01	594		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	19
1corintios	confirmed	unresolved	candidate	11	V-AMS-3P	γίνομαι	V- 3AMS-P--	γένωνται	13	subordination_marker_scan_only	unresolved	-	-	1corintios-11-19-P02	595				no_valid_inheritance	unresolved	nearest_agreeing_nominative_no_visible_boundary	candidate	12	"[{""form"": ""ἵνα"", ""key"": ""ινα"", ""token"": ""08""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	19
1corintios	confirmed	candidate	candidate	11	V-PAI-3S	εἰμί	V- 3PAI-S--	ἔστιν	08	subordination_marker_scan_only	candidate	09	es	1corintios-11-20-P01	596		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	20
1corintios	confirmed	candidate	candidate	11	V-PAI-3S	προλαμβάνω	V- 3PAI-S--	προλαμβάνει	06	subordination_marker_scan_only	candidate	07	primero	1corintios-11-21-P01	597		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	21
1corintios	confirmed	candidate	candidate	11	V-PAI-3S	πεινάω	V- 3PAI-S--	πεινᾷ	13	subordination_marker_scan_only	candidate	17	se	1corintios-11-21-P02	598		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	21
1corintios	confirmed	candidate	candidate	11	V-PAI-3S	μεθύω	V- 3PAI-S--	μεθύει	16	subordination_marker_scan_only	candidate	-	-	1corintios-11-21-P03	599		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	21
1corintios	confirmed	candidate	candidate	11	V-PAI-2P	ἔχω	V- 2PAI-P--	ἔχετε	05	subordination_marker_scan_only	candidate	06	comer	1corintios-11-22-P01	600		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	22
1corintios	confirmed	candidate	candidate	11	V-PAI-2P	καταφρονέω	V- 2PAI-P--	καταφρονεῖτε	16	subordination_marker_scan_only	candidate	19	que	1corintios-11-22-P02	601		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	22
1corintios	confirmed	candidate	candidate	11	V-PAI-2P	καταισχύνω	V- 2PAI-P--	καταισχύνετε	18	subordination_marker_scan_only	candidate	22	qué	1corintios-11-22-P03	602		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	22
1corintios	confirmed	candidate	candidate	11	V-AAS-1S	λέγω	V- 1AAS-S--	εἴπω	23	subordination_marker_scan_only	candidate	24	diré	1corintios-11-22-P04	603		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	22
1corintios	confirmed	candidate	candidate	11	V-AAS-1S	ἐπαινέω	V- 1AAS-S--	ἐπαινέσω	25	subordination_marker_scan_only	candidate	31	alabaré	1corintios-11-22-P05	604		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	22
1corintios	confirmed	candidate	candidate	11	V-PAI-1S	ἐπαινέω	V- 1PAI-S--	ἐπαινῶ	30	subordination_marker_scan_only	candidate	30	los	1corintios-11-22-P06	605		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	22
1corintios	confirmed	candidate	candidate	11	V-AAI-1S	παραλαμβάνω	V- 1AAI-S--	παρέλαβον	03	subordination_marker_scan_only	candidate	03	recibí	1corintios-11-23-P01	606		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	23
1corintios	confirmed	candidate	candidate	11	V-AAI-1S	παραδίδωμι	V- 1AAI-S--	παρέδωκα	09	subordination_marker_scan_only	candidate	11	enseñado	1corintios-11-23-P02	607		S	1	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	23
1corintios	confirmed	unresolved	candidate	11	V-IPI-3S	παραδίδωμι	V- 3IPI-S--	παρεδίδετο	19	subordination_marker_scan_only	unresolved	21	entregado	1corintios-11-23-P03	608		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		"[{""form"": ""ὅτι"", ""key"": ""οτι"", ""token"": ""11""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	23
1corintios	confirmed	candidate	candidate	11	V-AAI-3S	λαμβάνω	V- 3AAI-S--	ἔλαβεν	20	subordination_marker_scan_only	candidate	22	tomó	1corintios-11-23-P04	609		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	23
1corintios	confirmed	candidate	candidate	11	V-AAI-3S	κλάω	V- 3AAI-S--	ἔκλασεν	03	subordination_marker_scan_only	candidate	07	partió	1corintios-11-24-P01	610		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	24
1corintios	confirmed	candidate	candidate	11	V-AAI-3S	λέγω	V- 3AAI-S--	εἶπεν	05	subordination_marker_scan_only	candidate	09	dijo	1corintios-11-24-P02	611		S	3	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	24
1corintios	confirmed	candidate	candidate	11	V-PAI-3S	εἰμί	V- 3PAI-S--	ἐστιν	08	subordination_marker_scan_only	candidate	11	es	1corintios-11-24-P03	612	1corintios-11-24-P02	S	3	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	06	[]		not_detected	24
1corintios	confirmed	candidate	candidate	11	V-PAD-2P	ποιέω	V- 2PAD-P--	ποιεῖτε	15	subordination_marker_scan_only	candidate	18	hagan	1corintios-11-24-P04	613		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	24
1corintios	confirmed	candidate	candidate	11	V-PAI-3S	εἰμί	V- 3PAI-S--	ἐστὶν	15	subordination_marker_scan_only	candidate	16	es	1corintios-11-25-P01	614	1corintios-11-24-P04	P	2	inheritance_allowed	inherited	nearest_agreeing_nominative_no_visible_boundary	candidate	14	[]		not_detected	25
1corintios	confirmed	candidate	candidate	11	V-PAD-2P	ποιέω	V- 2PAD-P--	ποιεῖτε	21	subordination_marker_scan_only	candidate	23	hagan	1corintios-11-25-P02	615		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		[]		not_detected	25
1corintios	confirmed	unresolved	candidate	11	V-PAS-2P	πίνω	V- 2PAS-P--	πίνητε	24	subordination_marker_scan_only	unresolved	27,28	la beban	1corintios-11-25-P03	616		P	2	finite_verb_morphology	explicit_or_morphological	finite_verb_morphology	confirmed		"[{""form"": ""ἐὰν"", ""key"": ""εαν"", ""token"": ""23""}]"	explicit_marker_after_previous_finite_before_current_finite	candidate	25
