BOOK	CH	VS	LAYER	ITEM_ID	ITEM_TYPE	SURFACE	CLASSIFICATION	ALLOWED_DOWNSTREAM_USE	BLOCKS_PASO_RENDERING	REASON	SOURCE_FILE
1corintios	14	24	step3.5-clause-spans	C3	clause-span	==ἐλέγχεται== ὑπὸ πάντων	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	24	step3.5-clause-spans	C4	clause-span	==ἀνακρίνεται== ὑπὸ πάντων	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	25	step3.5-clause-spans	C1	clause-span	τὰ κρυπτὰ τῆς καρδίας αὐτοῦ φανερὰ ==γίνεται== καὶ οὕτως πεσὼν ἐπὶ πρόσωπον	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	25	step3.5-clause-spans	C2	clause-span	==προσκυνήσει== τῷ θεῷ ἀπαγγέλλων ὅτι ὄντως ὁ θεὸς ἐν ὑμῖν	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	25	step3.5-clause-spans	C3	clause-span	==ἐστιν==	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	26	step3.5-clause-spans	C1	clause-span	τί οὖν ==ἐστιν== ἀδελφοί	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	26	step3.5-clause-spans	C2	clause-span	ὅταν ==συνέρχησθε== ἕκαστος ψαλμὸν	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	26	step3.5-clause-spans	C3	clause-span	==ἔχει== διδαχὴν	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	26	step3.5-clause-spans	C4	clause-span	==ἔχει== ἀποκάλυψιν	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	26	step3.5-clause-spans	C5	clause-span	==ἔχει== γλῶσσαν	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	26	step3.5-clause-spans	C6	clause-span	==ἔχει== ἑρμηνείαν	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	26	step3.5-clause-spans	C7	clause-span	==ἔχει== πάντα πρὸς οἰκοδομὴν	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	26	step3.5-clause-spans	C8	clause-span	==γινέσθω==	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	27	step3.5-clause-spans	C1	clause-span	εἴτε γλώσσῃ τις ==λαλεῖ== κατὰ δύο ἢ τὸ πλεῖστον τρεῖς καὶ ἀνὰ μέρος καὶ εἷς	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	27	step3.5-clause-spans	C2	clause-span	==διερμηνευέτω==	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	28	step3.5-clause-spans	C1	clause-span	ἐὰν δὲ μὴ ==ᾖ== διερμηνευτής	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	28	step3.5-clause-spans	C2	clause-span	==σιγάτω== ἐν ἐκκλησίᾳ ἑαυτῷ	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	28	step3.5-clause-spans	C3	clause-span	δὲ ==λαλείτω== καὶ τῷ θεῷ	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	29	step3.5-clause-spans	C1	clause-span	προφῆται δὲ δύο ἢ τρεῖς ==λαλείτωσαν== καὶ οἱ ἄλλοι	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	29	step3.5-clause-spans	C2	clause-span	==διακρινέτωσαν==	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	30	step3.5-clause-spans	C1	clause-span	ἐὰν δὲ ἄλλῳ ==ἀποκαλυφθῇ== καθημένῳ ὁ πρῶτος	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	30	step3.5-clause-spans	C2	clause-span	==σιγάτω==	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	31	step3.5-clause-spans	C1	clause-span	==δύνασθε== γὰρ καθʼ ἕνα πάντες προφητεύειν ἵνα πάντες	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	31	step3.5-clause-spans	C2	clause-span	==μανθάνωσιν== καὶ πάντες	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	31	step3.5-clause-spans	C3	clause-span	==παρακαλῶνται==	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	32	step3.5-clause-spans	C1	clause-span	καὶ πνεύματα προφητῶν προφήταις ==ὑποτάσσεται==	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	33	step3.5-clause-spans	C1	clause-span	οὐ γάρ ==ἐστιν== ἀκαταστασίας ὁ θεὸς ἀλλὰ εἰρήνης ὡς ἐν πάσαις ταῖς ἐκκλησίαις τῶν ἁγίων	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	34	step3.5-clause-spans	C1	clause-span	αἱ γυναῖκες ἐν ταῖς ἐκκλησίαις ==σιγάτωσαν== οὐ γὰρ	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	34	step3.5-clause-spans	C2	clause-span	==ἐπιτρέπεται== αὐταῖς λαλεῖν	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	34	step3.5-clause-spans	C3	clause-span	ἀλλὰ ==ὑποτασσέσθωσαν== καθὼς καὶ ὁ νόμος	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	34	step3.5-clause-spans	C4	clause-span	==λέγει==	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	35	step3.5-clause-spans	C1	clause-span	εἰ δέ τι μαθεῖν ==θέλουσιν== ἐν οἴκῳ τοὺς ἰδίους ἄνδρας	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	35	step3.5-clause-spans	C2	clause-span	==ἐπερωτάτωσαν== αἰσχρὸν γάρ	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	35	step3.5-clause-spans	C3	clause-span	==ἐστιν== γυναικὶ λαλεῖν ἐν ἐκκλησίᾳ	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	36	step3.5-clause-spans	C1	clause-span	ἢ ἀφʼ ὑμῶν ὁ λόγος τοῦ θεοῦ ==ἐξῆλθεν== ἢ εἰς ὑμᾶς μόνους	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	36	step3.5-clause-spans	C2	clause-span	==κατήντησεν==	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	37	step3.5-clause-spans	C1	clause-span	εἴ τις ==δοκεῖ== προφήτης εἶναι ἢ πνευματικός	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	37	step3.5-clause-spans	C2	clause-span	==ἐπιγινωσκέτω== ἃ	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	37	step3.5-clause-spans	C3	clause-span	==γράφω== ὑμῖν ὅτι κυρίου	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	37	step3.5-clause-spans	C4	clause-span	==ἐστίν==	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	38	step3.5-clause-spans	C1	clause-span	εἰ δέ τις ==ἀγνοεῖ==	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	38	step3.5-clause-spans	C2	clause-span	==ἀγνοεῖται==	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	39	step3.5-clause-spans	C1	clause-span	ὥστε ἀδελφοί μου ==ζηλοῦτε== τὸ προφητεύειν καὶ τὸ λαλεῖν	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	39	step3.5-clause-spans	C2	clause-span	μὴ ==κωλύετε== γλώσσαις	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	14	40	step3.5-clause-spans	C1	clause-span	πάντα δὲ εὐσχημόνως καὶ κατὰ τάξιν ==γινέσθω==	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	15	1	step3.5-clause-spans	C1	clause-span	==γνωρίζω== δὲ ὑμῖν ἀδελφοί τὸ εὐαγγέλιον ὃ	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	15	1	step3.5-clause-spans	C2	clause-span	==εὐηγγελισάμην== ὑμῖν ὃ	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	15	1	step3.5-clause-spans	C3	clause-span	καὶ ==παρελάβετε== ἐν ᾧ	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	15	1	step3.5-clause-spans	C4	clause-span	καὶ ==ἑστήκατε==	SUGGESTION	display-as-provisional-clause-span; audit-input	yes	Clause boundaries are mechanically suggested, not confirmed hierarchy	MNA/roots-greek/dataset/1corintios-clause-spans.tsv
1corintios	1	1	step4-clause-ownership	cn1	coordinate	καὶ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	2	step4-clause-ownership	cn1	coordinate	καὶ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	3	step4-clause-ownership	cn1	coordinate	καὶ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	3	step4-clause-ownership	cn2	coordinate	καὶ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	5	step4-clause-ownership	cn1	subordinate	ὅτι	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	5	step4-clause-ownership	cn2	coordinate	καὶ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	6	step4-clause-ownership	cn1	subordinate	καθὼς	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	7	step4-clause-ownership	cn1	subordinate	ὥστε	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	7	step4-clause-ownership	cn2	internal-negation	μὴ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	8	step4-clause-ownership	cn1	coordinate	καὶ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	8	step4-clause-ownership	cn2	subordinate	ἕως	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	10	step4-clause-ownership	cn1	coordinate	δὲ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	10	step4-clause-ownership	cn2	subordinate	ἵνα	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	10	step4-clause-ownership	cn3	coordinate	καὶ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	10	step4-clause-ownership	cn4	internal-negation	μὴ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	10	step4-clause-ownership	cn5	coordinate	δὲ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	10	step4-clause-ownership	cn6	coordinate	καὶ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	11	step4-clause-ownership	cn1	subordinate	γάρ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	11	step4-clause-ownership	cn2	subordinate	ὅτι	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	12	step4-clause-ownership	cn1	coordinate	δὲ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	12	step4-clause-ownership	cn2	subordinate	ὅτι	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	12	step4-clause-ownership	cn3	coordinate	δὲ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	12	step4-clause-ownership	cn4	coordinate	δὲ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	12	step4-clause-ownership	cn5	coordinate	δὲ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	13	step4-clause-ownership	cn1	internal-negation	μὴ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	13	step4-clause-ownership	cn2	coordinate	ἢ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	14	step4-clause-ownership	cn1	subordinate	ὅτι	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	14	step4-clause-ownership	cn2	subordinate	εἰ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	14	step4-clause-ownership	cn3	internal-negation	μὴ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	14	step4-clause-ownership	cn4	coordinate	καὶ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	15	step4-clause-ownership	cn1	subordinate	ἵνα	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	15	step4-clause-ownership	cn2	internal-negation	μή	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	15	step4-clause-ownership	cn3	subordinate	ὅτι	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	16	step4-clause-ownership	cn1	coordinate	δὲ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	16	step4-clause-ownership	cn2	coordinate	καὶ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	16	step4-clause-ownership	cn3	internal-negation	οὐκ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	16	step4-clause-ownership	cn4	subordinate	εἴ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	17	step4-clause-ownership	cn1	internal-negation	οὐ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	17	step4-clause-ownership	cn2	subordinate	γὰρ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	17	step4-clause-ownership	cn3	coordinate	ἀλλὰ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	17	step4-clause-ownership	cn4	internal-negation	οὐκ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	17	step4-clause-ownership	cn5	subordinate	ἵνα	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	17	step4-clause-ownership	cn6	internal-negation	μὴ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	18	step4-clause-ownership	cn1	subordinate	γὰρ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	18	step4-clause-ownership	cn2	coordinate	δὲ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	19	step4-clause-ownership	cn1	subordinate	γάρ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	19	step4-clause-ownership	cn2	coordinate	καὶ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	21	step4-clause-ownership	cn1	subordinate	ἐπειδὴ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	21	step4-clause-ownership	cn2	subordinate	γὰρ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	21	step4-clause-ownership	cn3	internal-negation	οὐκ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	22	step4-clause-ownership	cn1	subordinate	ἐπειδὴ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	22	step4-clause-ownership	cn2	coordinate	καὶ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	22	step4-clause-ownership	cn3	coordinate	καὶ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	23	step4-clause-ownership	cn1	coordinate	δὲ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	23	step4-clause-ownership	cn2	coordinate	δὲ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	24	step4-clause-ownership	cn1	coordinate	δὲ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	24	step4-clause-ownership	cn2	coordinate	τε	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	24	step4-clause-ownership	cn3	coordinate	καὶ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	24	step4-clause-ownership	cn4	coordinate	καὶ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	25	step4-clause-ownership	cn1	subordinate	ὅτι	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	25	step4-clause-ownership	cn2	coordinate	καὶ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	26	step4-clause-ownership	cn1	subordinate	γὰρ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	26	step4-clause-ownership	cn2	subordinate	ὅτι	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	26	step4-clause-ownership	cn3	internal-negation	οὐ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	26	step4-clause-ownership	cn4	internal-negation	οὐ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	26	step4-clause-ownership	cn5	internal-negation	οὐ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	27	step4-clause-ownership	cn1	coordinate	ἀλλὰ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	27	step4-clause-ownership	cn2	subordinate	ἵνα	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	27	step4-clause-ownership	cn3	coordinate	καὶ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	27	step4-clause-ownership	cn4	subordinate	ἵνα	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
