BOOK	CH	VS	G_IDX	TYPE	ID	GREEK	LEMMA	RMAC	FINITE	CONNECTOR_KIND	DEFAULT_RELATION	CERTAINTY
1corintios	7	15	20	verb	v4	κέκληκεν	καλέω	V-XAI-3S	F			certain
1corintios	7	16	02	connector	cn1	γὰρ	γάρ	CONJ		coordinating	cause/ground	certain
1corintios	7	16	03	verb	v1	οἶδας	οἶδα	V-XAI-2S	F			certain
1corintios	7	16	05	connector	cn2	εἰ	εἰ	X---------		subordinating	condition	certain
1corintios	7	16	08	verb	v2	σώσεις	σῴζω	V-FAI-2S	F			certain
1corintios	7	16	09	connector	cn3	ἢ	ἤ	CONJ		coordinating	alternative/comparison	certain
1corintios	7	16	11	verb	v3	οἶδας	οἶδα	V-XAI-2S	F			certain
1corintios	7	16	13	connector	cn4	εἰ	εἰ	X---------		subordinating	condition	certain
1corintios	7	16	16	verb	v4	σώσεις	σῴζω	V-FAI-2S	F			certain
1corintios	7	17	01	connector	cn1	εἰ	εἰ	CONJ		subordinating	condition	certain
1corintios	7	17	02	connector	cn2	μὴ	μή	D---------		negation	negation	certain
1corintios	7	17	04	connector	cn3	ὡς	ὡς	CONJ		subordinating	comparison/manner	certain
1corintios	7	17	05	verb	v1	ἐμέρισεν	μερίζω	V-AAI-3S	F			certain
1corintios	7	17	09	connector	cn4	ὡς	ὡς	CONJ		subordinating	comparison/manner	certain
1corintios	7	17	10	verb	v2	κέκληκεν	καλέω	V-XAI-3S	F			certain
1corintios	7	17	14	verb	v3	περιπατείτω	περιπατέω	V-PAD-3S	F			certain
1corintios	7	17	15	connector	cn5	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	7	17	21	verb	v4	διατάσσομαι	διατάσσω	V-PMI-1S	F			certain
1corintios	7	18	01	verb	v1	περιτετμημένος	περιτέμνω	V-XPP	NF			certain
1corintios	7	18	03	verb	v2	ἐκλήθη;	καλέω	V-API-3S	F			certain
1corintios	7	18	04	connector	cn1	μὴ	μή	D---------		negation	negation	certain
1corintios	7	18	05	verb	v3	ἐπισπάσθω	ἐπισπάομαι	V-PMD-3S	F			certain
1corintios	7	18	08	verb	v4	κέκληταί	καλέω	V-XPI-3S	F			certain
1corintios	7	18	10	connector	cn2	μὴ	μή	D---------		negation	negation	certain
1corintios	7	18	11	verb	v5	περιτεμνέσθω	περιτέμνω	V-PPD-3S	F			certain
1corintios	7	19	04	verb	v1	ἐστιν	εἰμί	V-PAI-3S	F			certain
1corintios	7	19	05	connector	cn1	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	7	19	09	verb	v2	ἐστιν	εἰμί	V-PAI-3S	F			certain
1corintios	7	19	10	connector	cn2	ἀλλὰ	ἀλλά	CONJ		coordinating	contrast	certain
1corintios	7	20	06	verb	v1	ἐκλήθη	καλέω	V-API-3S	F			certain
1corintios	7	20	09	verb	v2	μενέτω	μένω	V-PAD-3S	F			certain
1corintios	7	21	02	verb	v1	ἐκλήθης;	καλέω	V-API-2S	F			certain
1corintios	7	21	03	connector	cn1	μή	μή	D---------		negation	negation	certain
1corintios	7	21	05	verb	v2	μελέτω	μέλει	V-PAD-3S	F			certain
1corintios	7	21	06	connector	cn2	ἀλλʼ	ἀλλά	CONJ		coordinating	contrast	certain
1corintios	7	21	07	connector	cn3	εἰ	εἰ	CONJ		subordinating	condition	certain
1corintios	7	21	08	connector	cn4	καὶ	καί	D---------		coordinating	coordination	certain
1corintios	7	21	09	verb	v3	δύνασαι	δύναμαι	V-PMI-2S	F			certain
1corintios	7	21	11	verb	v4	γενέσθαι	γίνομαι	V-AMN	NF			certain
1corintios	7	21	13	verb	v5	χρῆσαι	χράομαι	V-AMD-2S	F			certain
1corintios	7	22	02	connector	cn1	γὰρ	γάρ	CONJ		coordinating	cause/ground	certain
1corintios	7	22	05	verb	v1	κληθεὶς	καλέω	V-APP	NF			certain
1corintios	7	22	09	verb	v2	ἐστίν	εἰμί	V-PAI-3S	F			certain
1corintios	7	22	13	verb	v3	κληθεὶς	καλέω	V-APP	NF			certain
1corintios	7	22	15	verb	v4	ἐστιν	εἰμί	V-PAI-3S	F			certain
1corintios	7	23	02	verb	v1	ἠγοράσθητε	ἀγοράζω	V-API-2P	F			certain
1corintios	7	23	03	connector	cn1	μὴ	μή	D---------		negation	negation	certain
1corintios	7	23	04	verb	v2	γίνεσθε	γίνομαι	V-PMD-2P	F			certain
1corintios	7	24	04	verb	v1	ἐκλήθη	καλέω	V-API-3S	F			certain
1corintios	7	24	08	verb	v2	μενέτω	μένω	V-PAD-3S	F			certain
1corintios	7	25	02	connector	cn1	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	7	25	07	connector	cn2	οὐκ	οὐ	D---------		negation	negation	certain
1corintios	7	25	08	verb	v1	ἔχω	ἔχω	V-PAI-1S	F			certain
1corintios	7	25	10	connector	cn3	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	7	25	11	verb	v2	δίδωμι	δίδωμι	V-PAI-1S	F			certain
1corintios	7	25	12	connector	cn4	ὡς	ὡς	CONJ		subordinating	comparison/manner	certain
1corintios	7	25	13	verb	v3	ἠλεημένος	ἐλεάω	V-XPP	NF			certain
1corintios	7	25	17	verb	v4	εἶναι	εἰμί	V-PAN	NF			certain
1corintios	7	26	01	verb	v1	νομίζω	νομίζω	V-PAI-1S	F			certain
1corintios	7	26	02	connector	cn1	οὖν	οὖν	CONJ		coordinating	inference	certain
1corintios	7	26	05	verb	v2	ὑπάρχειν	ὑπάρχω	V-PAN	NF			certain
1corintios	7	26	08	verb	v3	ἐνεστῶσαν	ἐνίστημι	V-XAP	NF			certain
1corintios	7	26	10	connector	cn2	ὅτι	ὅτι	D---------		subordinating	content/cause	certain
1corintios	7	26	15	verb	v4	εἶναι	εἰμί	V-PAN	NF			certain
1corintios	7	27	01	verb	v1	δέδεσαι	δέω	V-XPI-2S	F			certain
1corintios	7	27	03	connector	cn1	μὴ	μή	D---------		negation	negation	certain
1corintios	7	27	04	verb	v2	ζήτει	ζητέω	V-PAD-2S	F			certain
1corintios	7	27	06	verb	v3	λέλυσαι	λύω	V-XPI-2S	F			certain
1corintios	7	27	09	connector	cn2	μὴ	μή	D---------		negation	negation	certain
1corintios	7	27	10	verb	v4	ζήτει	ζητέω	V-PAD-2S	F			certain
1corintios	7	28	01	connector	cn1	ἐὰν	ἐάν	CONJ		subordinating	condition	certain
1corintios	7	28	02	connector	cn2	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	7	28	03	connector	cn3	καὶ	καί	D---------		coordinating	coordination	certain
1corintios	7	28	04	verb	v1	γαμήσῃς	γαμέω	V-AAS-2S	F			certain
1corintios	7	28	05	connector	cn4	οὐχ	οὐ	D---------		negation	negation	certain
1corintios	7	28	06	verb	v2	ἥμαρτες	ἁμαρτάνω	V-AAI-2S	F			certain
1corintios	7	28	07	connector	cn5	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	7	28	08	connector	cn6	ἐὰν	ἐάν	CONJ		subordinating	condition	certain
1corintios	7	28	09	verb	v3	γήμῃ	γαμέω	V-AAS-3S	F			certain
1corintios	7	28	12	connector	cn7	οὐχ	οὐ	D---------		negation	negation	certain
1corintios	7	28	13	verb	v4	ἥμαρτεν	ἁμαρτάνω	V-AAI-3S	F			certain
1corintios	7	28	15	connector	cn8	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	7	28	18	verb	v5	ἕξουσιν	ἔχω	V-FAI-3P	F			certain
1corintios	7	28	22	connector	cn9	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	7	28	24	verb	v6	φείδομαι	φείδομαι	V-PMI-1S	F			certain
1corintios	7	29	02	connector	cn1	δέ	δέ	CONJ		coordinating	coordination	certain
1corintios	7	29	03	verb	v1	φημι	φημί	V-PAI-1S	F			certain
1corintios	7	29	07	verb	v2	συνεσταλμένος	συστέλλω	V-XPP	NF			certain
1corintios	7	29	08	verb	v3	ἐστίν	εἰμί	V-PAI-3S	F			certain
1corintios	7	29	11	connector	cn2	ἵνα	ἵνα	CONJ		subordinating	purpose/result	certain
1corintios	7	29	12	connector	cn3	καὶ	καί	D---------		coordinating	coordination	certain
1corintios	7	29	14	verb	v4	ἔχοντες	ἔχω	V-PAP	NF			certain
1corintios	7	29	16	connector	cn4	ὡς	ὡς	CONJ		subordinating	comparison/manner	certain
1corintios	7	29	17	connector	cn5	μὴ	μή	D---------		negation	negation	certain
1corintios	7	29	18	verb	v5	ἔχοντες	ἔχω	V-PAP	NF			certain
1corintios	7	29	19	verb	v6	ὦσιν	εἰμί	V-PAS-3P	F			certain
1corintios	7	30	01	connector	cn1	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	7	30	03	verb	v1	κλαίοντες	κλαίω	V-PAP	NF			certain
1corintios	7	30	04	connector	cn2	ὡς	ὡς	CONJ		subordinating	comparison/manner	certain
1corintios	7	30	05	connector	cn3	μὴ	μή	D---------		negation	negation	certain
1corintios	7	30	06	verb	v2	κλαίοντες	κλαίω	V-PAP	NF			certain
1corintios	7	30	07	connector	cn4	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	7	30	09	verb	v3	χαίροντες	χαίρω	V-PAP	NF			certain
1corintios	7	30	10	connector	cn5	ὡς	ὡς	CONJ		subordinating	comparison/manner	certain
1corintios	7	30	11	connector	cn6	μὴ	μή	D---------		negation	negation	certain
1corintios	7	30	12	verb	v4	χαίροντες	χαίρω	V-PAP	NF			certain
1corintios	7	30	13	connector	cn7	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	7	30	15	verb	v5	ἀγοράζοντες	ἀγοράζω	V-PAP	NF			certain
1corintios	7	30	16	connector	cn8	ὡς	ὡς	CONJ		subordinating	comparison/manner	certain
1corintios	7	30	17	connector	cn9	μὴ	μή	D---------		negation	negation	certain
1corintios	7	30	18	verb	v6	κατέχοντες	κατέχω	V-PAP	NF			certain
1corintios	7	31	01	connector	cn1	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	7	31	03	verb	v1	χρώμενοι	χράομαι	V-PMP	NF			certain
1corintios	7	31	06	connector	cn2	ὡς	ὡς	CONJ		subordinating	comparison/manner	certain
1corintios	7	31	07	connector	cn3	μὴ	μή	D---------		negation	negation	certain
1corintios	7	31	08	verb	v2	καταχρώμενοι	καταχράομαι	V-PMP	NF			certain
1corintios	7	31	09	verb	v3	παράγει	παράγω	V-PAI-3S	F			certain
1corintios	7	31	10	connector	cn4	γὰρ	γάρ	CONJ		coordinating	cause/ground	certain
1corintios	7	32	01	verb	v1	θέλω	θέλω	V-PAI-1S	F			certain
1corintios	7	32	02	connector	cn1	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	7	32	05	verb	v2	εἶναι	εἰμί	V-PAN	NF			certain
1corintios	7	32	08	verb	v3	μεριμνᾷ	μεριμνάω	V-PAI-3S	F			certain
1corintios	7	32	13	verb	v4	ἀρέσῃ	ἀρέσκω	V-AAS-3S	F			certain
1corintios	7	33	02	connector	cn1	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	7	33	03	verb	v1	γαμήσας	γαμέω	V-AAP	NF			certain
1corintios	7	33	04	verb	v2	μεριμνᾷ	μεριμνάω	V-PAI-3S	F			certain
1corintios	7	33	09	verb	v3	ἀρέσῃ	ἀρέσκω	V-AAS-3S	F			certain
1corintios	7	34	01	connector	cn1	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	7	34	02	verb	v1	μεμέρισται	μερίζω	V-XPI-3S	F			certain
1corintios	7	34	03	connector	cn2	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	7	34	08	connector	cn3	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	7	34	11	verb	v2	μεριμνᾷ	μεριμνάω	V-PAI-3S	F			certain
1corintios	7	34	15	connector	cn4	ἵνα	ἵνα	CONJ		subordinating	purpose/result	certain
1corintios	7	34	16	verb	v3	ᾖ	εἰμί	V-PAS-3S	F			certain
1corintios	7	34	18	connector	cn5	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	7	34	21	connector	cn6	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	7	34	25	connector	cn7	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	7	34	26	verb	v4	γαμήσασα	γαμέω	V-AAP	NF			certain
1corintios	7	34	27	verb	v5	μεριμνᾷ	μεριμνάω	V-PAI-3S	F			certain
1corintios	7	34	32	verb	v6	ἀρέσῃ	ἀρέσκω	V-AAS-3S	F			certain
1corintios	7	35	02	connector	cn1	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	7	35	08	verb	v1	λέγω	λέγω	V-PAI-1S	F			certain
1corintios	7	35	09	connector	cn2	οὐχ	οὐ	D---------		negation	negation	certain
1corintios	7	35	10	connector	cn3	ἵνα	ἵνα	CONJ		subordinating	purpose/result	certain
1corintios	7	35	13	verb	v2	ἐπιβάλω	ἐπιβάλλω	V-AAS-1S	F			certain
1corintios	7	35	14	connector	cn4	ἀλλὰ	ἀλλά	CONJ		coordinating	contrast	certain
1corintios	7	35	18	connector	cn5	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	7	36	01	connector	cn1	εἰ	εἰ	CONJ		subordinating	condition	certain
1corintios	7	36	02	connector	cn2	δέ	δέ	CONJ		coordinating	coordination	certain
1corintios	7	36	04	verb	v1	ἀσχημονεῖν	ἀσχημονέω	V-PAN	NF			certain
1corintios	7	36	09	verb	v2	νομίζει	νομίζω	V-PAI-3S	F			certain
1corintios	7	36	10	connector	cn3	ἐὰν	ἐάν	CONJ		subordinating	condition	certain
1corintios	7	36	11	verb	v3	ᾖ	εἰμί	V-PAS-3S	F			certain
1corintios	7	36	13	connector	cn4	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	7	36	15	verb	v4	ὀφείλει	ὀφείλω	V-PAI-3S	F			certain
1corintios	7	36	16	verb	v5	γίνεσθαι	γίνομαι	V-PMN	NF			certain
1corintios	7	36	18	verb	v6	θέλει	θέλω	V-PAI-3S	F			certain
1corintios	7	36	19	verb	v7	ποιείτω	ποιέω	V-PAD-3S	F			certain
1corintios	7	36	20	connector	cn5	οὐχ	οὐ	D---------		negation	negation	certain
1corintios	7	36	21	verb	v8	ἁμαρτάνει	ἁμαρτάνω	V-PAI-3S	F			certain
1corintios	7	36	22	verb	v9	γαμείτωσαν	γαμέω	V-PAD-3P	F			certain
1corintios	7	37	02	connector	cn1	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	7	37	03	verb	v1	ἕστηκεν	ἵστημι	V-XAI-3S	F			certain
1corintios	7	37	09	connector	cn2	μὴ	μή	D---------		negation	negation	certain
1corintios	7	37	10	verb	v2	ἔχων	ἔχω	V-PAP	NF			certain
1corintios	7	37	13	connector	cn3	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	7	37	14	verb	v3	ἔχει	ἔχω	V-PAI-3S	F			certain
1corintios	7	37	19	connector	cn4	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	7	37	21	verb	v4	κέκρικεν	κρίνω	V-XAI-3S	F			certain
1corintios	7	37	26	verb	v5	τηρεῖν	τηρέω	V-PAN	NF			certain
1corintios	7	37	31	verb	v6	ποιήσει	ποιέω	V-FAI-3S	F			certain
1corintios	7	38	01	connector	cn1	ὥστε	ὥστε	CONJ		subordinating	result/inference	certain
1corintios	7	38	02	connector	cn2	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	7	38	04	verb	v1	γαμίζων	γαμίζω	V-PAP	NF			certain
1corintios	7	38	09	verb	v2	ποιεῖ	ποιέω	V-PAI-3S	F			certain
1corintios	7	38	10	connector	cn3	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	7	38	12	connector	cn4	μὴ	μή	D---------		negation	negation	certain
1corintios	7	38	13	verb	v3	⸁γαμίζων	γαμίζω	V-PAP	NF			certain
1corintios	7	38	15	verb	v4	ποιήσει	ποιέω	V-FAI-3S	F			certain
1corintios	7	39	02	verb	v1	δέδεται	δέω	V-XPI-3S	F			certain
1corintios	7	39	06	verb	v2	ζῇ	ζάω	V-PAI-3S	F			certain
1corintios	7	39	10	connector	cn1	ἐὰν	ἐάν	CONJ		subordinating	condition	certain
1corintios	7	39	11	connector	cn2	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	7	39	12	verb	v3	κοιμηθῇ	κοιμάομαι	V-APS-3S	F			certain
1corintios	7	39	16	verb	v4	ἐστὶν	εἰμί	V-PAI-3S	F			certain
1corintios	7	39	18	verb	v5	θέλει	θέλω	V-PAI-3S	F			certain
1corintios	7	39	19	verb	v6	γαμηθῆναι	γαμέω	V-APN	NF			certain
1corintios	7	40	02	connector	cn1	δέ	δέ	CONJ		coordinating	coordination	certain
1corintios	7	40	03	verb	v1	ἐστιν	εἰμί	V-PAI-3S	F			certain
1corintios	7	40	04	connector	cn2	ἐὰν	ἐάν	CONJ		subordinating	condition	certain
1corintios	7	40	06	verb	v2	μείνῃ	μένω	V-AAS-3S	F			certain
1corintios	7	40	11	verb	v3	δοκῶ	δοκέω	V-PAI-1S	F			certain
1corintios	7	40	12	connector	cn3	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	7	40	16	verb	v4	ἔχειν	ἔχω	V-PAN	NF			certain
1corintios	8	1	02	connector	cn1	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	8	1	05	verb	v1	οἴδαμεν	οἶδα	V-XAI-1P	F			certain
1corintios	8	1	06	connector	cn2	ὅτι	ὅτι	CONJ		subordinating	content/cause	certain
1corintios	8	1	09	verb	v2	ἔχομεν	ἔχω	V-PAI-1P	F			certain
1corintios	8	1	12	verb	v3	φυσιοῖ	φυσιόω	V-PAI-3S	F			certain
1corintios	8	1	14	connector	cn3	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	8	1	16	verb	v4	οἰκοδομεῖ	οἰκοδομέω	V-PAI-3S	F			certain
1corintios	8	2	01	connector	cn1	εἴ	εἰ	CONJ		subordinating	condition	certain
1corintios	8	2	03	verb	v1	δοκεῖ	δοκέω	V-PAI-3S	F			certain
1corintios	8	2	04	verb	v2	ἐγνωκέναι	γινώσκω	V-XAN	NF			certain
1corintios	8	2	07	verb	v3	ἔγνω	γινώσκω	V-AAI-3S	F			certain
1corintios	8	2	08	connector	cn2	καθὼς	καθώς	CONJ		subordinating	comparison/manner	certain
1corintios	8	2	09	verb	v4	δεῖ	δέω	V-PAI-3S	F			certain
1corintios	8	2	10	verb	v5	γνῶναι	γινώσκω	V-AAN	NF			certain
1corintios	8	3	01	connector	cn1	εἰ	εἰ	CONJ		subordinating	condition	certain
1corintios	8	3	02	connector	cn2	δέ	δέ	CONJ		coordinating	coordination	certain
1corintios	8	3	04	verb	v1	ἀγαπᾷ	ἀγαπάω	V-PAI-3S	F			certain
1corintios	8	3	08	verb	v2	ἔγνωσται	γινώσκω	V-XPI-3S	F			certain
1corintios	8	4	04	connector	cn1	οὖν	οὖν	CONJ		coordinating	inference	certain
1corintios	8	4	07	verb	v1	οἴδαμεν	οἶδα	V-XAI-1P	F			certain
1corintios	8	4	08	connector	cn2	ὅτι	ὅτι	CONJ		subordinating	content/cause	certain
1corintios	8	4	13	connector	cn3	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	8	4	14	connector	cn4	ὅτι	ὅτι	CONJ		subordinating	content/cause	certain
1corintios	8	4	17	connector	cn5	εἰ	εἰ	CONJ		subordinating	condition	certain
1corintios	8	4	18	connector	cn6	μὴ	μή	D---------		negation	negation	certain
1corintios	8	5	01	connector	cn1	καὶ	καί	D---------		coordinating	coordination	certain
1corintios	8	5	02	connector	cn2	γὰρ	γάρ	CONJ		coordinating	cause/ground	certain
1corintios	8	5	03	connector	cn3	εἴπερ	εἴπερ	CONJ		subordinating	condition	certain
1corintios	8	5	04	verb	v1	εἰσὶν	εἰμί	V-PAI-3P	F			certain
1corintios	8	5	05	verb	v2	λεγόμενοι	λέγω	V-PPP	NF			certain
1corintios	8	5	07	connector	cn4	εἴτε	εἴτε	CONJ		coordinating	alternative	certain
1corintios	8	5	10	connector	cn5	εἴτε	εἴτε	CONJ		coordinating	alternative	certain
1corintios	8	5	13	connector	cn6	ὥσπερ	ὥσπερ	CONJ		subordinating	comparison/manner	certain
1corintios	8	5	14	verb	v3	εἰσὶν	εἰμί	V-PAI-3P	F			certain
1corintios	8	5	17	connector	cn7	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	8	6	01	connector	cn1	ἀλλʼ	ἀλλά	CONJ		coordinating	contrast	certain
1corintios	8	6	11	connector	cn2	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	8	6	15	connector	cn3	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	8	6	24	connector	cn4	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	8	7	01	connector	cn1	ἀλλʼ	ἀλλά	CONJ		coordinating	contrast	certain
1corintios	8	7	02	connector	cn2	οὐκ	οὐ	D---------		negation	negation	certain
1corintios	8	7	08	connector	cn3	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	8	7	11	connector	cn4	ἕως	ἕως	P---------		subordinating	temporal	certain
1corintios	8	7	15	connector	cn5	ὡς	ὡς	CONJ		subordinating	comparison/manner	certain
1corintios	8	7	17	verb	v1	ἐσθίουσιν	ἐσθίω	V-PAI-3P	F			certain
1corintios	8	7	18	connector	cn6	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	8	7	23	verb	v2	οὖσα	εἰμί	V-PAP	NF			certain
1corintios	8	7	24	verb	v3	μολύνεται	μολύνω	V-PPI-3S	F			certain
1corintios	8	8	02	connector	cn1	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	8	8	04	connector	cn2	οὐ	οὐ	D---------		negation	negation	certain
1corintios	8	8	05	verb	v1	παραστήσει	παρίστημι	V-FAI-3S	F			certain
