decision	reason	greek_span	nbla_span	count	first_seen	last_seen	alignment_types
skip	count too low	ἄνερ	tú marido	1	1cor 7:16	1cor 7:16	expanded
skip	count too low	ἄνθρωποί	como hombres del mundo	1	1cor 3:4	1cor 3:4	expanded
skip	count too low	ἄνθρωπον	hombres del mundo	1	1cor 3:3	1cor 3:3	expanded
skip	count too low	ἄνθρωπος	cada	1	1corintios 11:28	1corintios 11:28	direct
skip	count too low	ἄνθρωπος	el hombre	1	1cor 2:14	1cor 2:14	expanded
skip	count too low	ἄνθρωπος	que todo hombre	1	1cor 4:1	1cor 4:1	expanded
skip	count too low	ἄνθρωπος	un hombre	1	1cor 6:18	1cor 6:18	expanded
skip	count too low	ἄπιστοι	son incrédulos	1	1corintios 14:23	1corintios 14:23	expanded
skip	count too low	ἄπιστον	que no es creyente	1	1cor 7:12	1cor 7:12	expanded
skip	count too low	ἄπιστον	no es creyente	1	1cor 7:13	1cor 7:13	expanded
skip	count too low	ἄπιστος	incrédulo o uno	1	1corintios 14:24	1corintios 14:24	expanded
skip	count too low	ἄπιστος	que no es creyente	1	1cor 7:15	1cor 7:15	expanded
skip	count too low	ἄρα	entonces	1	1cor 5:10	1cor 5:10	direct
skip	count too low	ἄρας	tomaré acaso	1	1cor 6:15	1cor 6:15	expanded
skip	count too low	ἄργυρον	plata	1	1cor 3:12	1cor 3:12	direct
skip	count too low	ἄρρωστοι	duermen	1	1corintios 11:30	1corintios 11:30	direct
skip	count too low	ἄρτι	vemos	1	1corintios 13:12	1corintios 13:12	direct
skip	count too low	ἄρτι	en	1	1corintios 13:12	1corintios 13:12	direct
skip	count too low	ἄρτι	presente	1	1cor 4:11	1cor 4:11	direct
skip	count too low	ἄρτι	ahora	1	1cor 4:13	1cor 4:13	direct
skip	count too low	ἄρτι	alimento	1	1corintios 8:7	1corintios 8:7	direct
skip	count too low	ἄρτου	coma	1	1corintios 11:28	1corintios 11:28	direct
skip	count too low	ἄτιμοι	sin honra	1	1cor 4:10	1cor 4:10	expanded
skip	count too low	ἄφωνον	de significado	1	1corintios 14:10	1corintios 14:10	expanded
skip	count too low	ἄχρι	que él	1	1corintios 11:26	1corintios 11:26	expanded
skip	count too low	ἄχρι	hasta	1	1cor 4:11	1cor 4:11	direct
skip	count too low	ἄψυχα	cosas inanimadas	1	1corintios 14:7	1corintios 14:7	expanded
skip	count too low	ἅγιά	santos	1	1cor 7:14	1cor 7:14	direct
skip	count too low	ἅγιοι	santos	1	1cor 6:2	1cor 6:2	direct
skip	count too low	ἅγιός	santo	1	1cor 3:17	1cor 3:17	direct
skip	count too low	ἅπτεσθαι	tocar	1	1cor 7:1	1cor 7:1	direct
skip	count too low	ἅρπαγες	los estafadores	1	1cor 6:10	1cor 6:10	expanded
skip	count too low	ἅρπαξ	estafador	1	1cor 5:11	1cor 5:11	direct
skip	count too low	ἅρπαξιν	estafadores	1	1cor 5:10	1cor 5:10	direct
skip	count too low	ἐάν	que	1	1cor 5:11	1cor 5:11	expanded
skip	count too low	ἐβαπτίσαντο	la	1	1corintios 10:2	1corintios 10:2	direct
skip	count too low	ἐβαπτίσθημεν	judíos	1	1corintios 12:13	1corintios 12:13	direct
skip	count too low	ἐβασιλεύσατε	han llegado a reinar	1	1cor 4:8	1cor 4:8	expanded
skip	count too low	ἐβασιλεύσατε	hubieran llegado a reinar	1	1cor 4:8	1cor 4:8	expanded
skip	count too low	ἐβεβαιώθη	fue confirmado	1	1cor 1:6	1cor 1:6	direct
skip	count too low	ἐγέννησα	engendré	1	1cor 4:15	1cor 4:15	direct
skip	count too low	ἐγενήθη	se hizo	1	1cor 1:30	1cor 1:30	expanded
skip	count too low	ἐγενόμην	a	1	1corintios 9:22	1corintios 9:22	direct
skip	count too low	ἐγκρατεύονται	carecen de dominio propio	1	1cor 7:9	1cor 7:9	expanded
skip	count too low	ἐγνωκέναι	sabe	1	1cor 8:2	1cor 8:2	direct
skip	count too low	ἐγράφη	y	1	1corintios 10:11	1corintios 10:11	direct
skip	count too low	ἐγράψατε	me escribieron	1	1cor 7:1	1cor 7:1	expanded
skip	count too low	ἐγώ	yo	1	1cor 7:12	1cor 7:12	direct
skip	count too low	ἐγὼ	yo soy	1	1cor 3:4	1cor 3:4	expanded
skip	count too low	ἐγὼ	y	1	1corintios 7:28	1corintios 7:28	direct
skip	count too low	ἐγὼ	pero yo de nada de esto me he aprovechado	1	1corintios 9:15	1corintios 9:15	expanded
skip	count too low	ἐγὼ	por tanto yo de esta manera corro	1	1corintios 9:26	1corintios 9:26	expanded
skip	count too low	ἐδηλώθη	he sido informado	1	1cor 1:11	1cor 1:11	expanded
skip	count too low	ἐδικαιώθητε	fueron justificados	1	1cor 6:11	1cor 6:11	expanded
skip	count too low	ἐδύνασθε	podían recibirlo	1	1cor 3:2	1cor 3:2	expanded
skip	count too low	ἐκ	una	1	1corintios 10:4	1corintios 10:4	direct
skip	count too low	ἐκ	procede	1	1corintios 11:12	1corintios 11:12	direct
skip	count too low	ἐκ	y	1	1corintios 11:28	1corintios 11:28	direct
skip	count too low	ἐκ	beba	1	1corintios 11:28	1corintios 11:28	direct
skip	count too low	ἐκ	de la	1	1corintios 11:8	1corintios 11:8	expanded
skip	count too low	ἐκ	de él	1	1corintios 12:27	1corintios 12:27	expanded
skip	count too low	ἐκ	se	1	1corintios 13:10	1corintios 13:10	direct
skip	count too low	ἐκ	pero	1	1corintios 13:12	1corintios 13:12	direct
skip	count too low	ἐκ	porque	1	1corintios 13:9	1corintios 13:9	direct
skip	count too low	ἐκ	viene de	1	1cor 2:12	1cor 2:12	expanded
skip	count too low	ἐκ	salirse	1	1cor 5:10	1cor 5:10	expanded
skip	count too low	ἐκ	vivan	1	1corintios 9:14	1corintios 9:14	direct
skip	count too low	ἐκ	de todos	1	1corintios 9:19	1corintios 9:19	expanded
skip	count too low	ἐκάθισεν	el pueblo se sentó a comer y a beber y se levantó a jugar	1	1corintios 10:7	1corintios 10:7	expanded
skip	count too low	ἐκδέχεσθε	espérense unos a	1	1corintios 11:33	1corintios 11:33	expanded
skip	count too low	ἐκείνοις	ejemplo	1	1corintios 10:11	1corintios 10:11	direct
skip	count too low	ἐκεῖνοι	ellos lo hacen para recibir una corona corruptible pero nosotros una incorruptible	1	1corintios 9:25	1corintios 9:25	expanded
skip	count too low	ἐκκαθάρατε	limpien	1	1cor 5:7	1cor 5:7	direct
skip	count too low	ἐκκλησία	la	1	1corintios 14:23	1corintios 14:23	direct
skip	count too low	ἐκκλησία	edificación	1	1corintios 14:5	1corintios 14:5	direct
skip	count too low	ἐκκλησίαι	iglesias	1	1corintios 11:16	1corintios 11:16	direct
skip	count too low	ἐκκλησίαις	todas	1	1corintios 7:17	1corintios 7:17	direct
skip	count too low	ἐκκλησίαν	la iglesia	1	1corintios 14:4	1corintios 14:4	expanded
skip	count too low	ἐκκλησίας	y	1	1corintios 11:22	1corintios 11:22	direct
skip	count too low	ἐκκλησίας	para	1	1corintios 14:12	1corintios 14:12	direct
skip	count too low	ἐκκλησίᾳ	se	1	1corintios 11:18	1corintios 11:18	direct
skip	count too low	ἐκκλησίᾳ	profetas	1	1corintios 12:28	1corintios 12:28	direct
skip	count too low	ἐκκλησίᾳ	prefiero	1	1corintios 14:19	1corintios 14:19	direct
skip	count too low	ἐκκλησίᾳ	la	1	1corintios 14:28	1corintios 14:28	direct
skip	count too low	ἐκκλησίᾳ	la iglesia	1	1corintios 14:35	1corintios 14:35	expanded
skip	count too low	ἐκλήθη	llamado	1	1corintios 7:20	1corintios 7:20	direct
skip	count too low	ἐκλήθη	en	1	1corintios 7:24	1corintios 7:24	direct
skip	count too low	ἐκλήθη;	fue llamado circuncidado fue llamado	1	1corintios 7:18	1corintios 7:18	expanded
skip	count too low	ἐκλήθης;	llamado	1	1corintios 7:21	1corintios 7:21	direct
skip	count too low	ἐκλήθητε	fueron llamados	1	1cor 1:9	1cor 1:9	direct
skip	count too low	ἐκπειράζωμεν	provoquemos	1	1corintios 10:9	1corintios 10:9	direct
skip	count too low	ἐκρινόμεθα	juzgados	1	1corintios 11:31	1corintios 11:31	direct
skip	count too low	ἐκτίσθη	fue creado	1	1corintios 11:9	1corintios 11:9	expanded
skip	count too low	ἐκτὸς	de	1	1corintios 14:5	1corintios 14:5	direct
skip	count too low	ἐκτὸς	fuera	1	1cor 6:18	1cor 6:18	direct
skip	count too low	ἐλάβομεν	hemos recibido	1	1cor 2:12	1cor 2:12	expanded
skip	count too low	ἐλάλουν	niño	1	1corintios 13:11	1corintios 13:11	direct
skip	count too low	ἐλάχιστόν	poca importancia	1	1cor 4:3	1cor 4:3	expanded
skip	count too low	ἐλέγχεται	será convencido	1	1corintios 14:24	1corintios 14:24	expanded
skip	count too low	ἐλαχίστων	más sencillos	1	1cor 6:2	1cor 6:2	expanded
skip	count too low	ἐλευθέρα	está en libertad	1	1corintios 7:39	1corintios 7:39	expanded
skip	count too low	ἐλεύθεροι	todos	1	1corintios 12:13	1corintios 12:13	direct
skip	count too low	ἐλεύθερος	obtener	1	1corintios 7:21	1corintios 7:21	direct
skip	count too low	ἐλεύθερος	siendo libre	1	1corintios 7:22	1corintios 7:22	expanded
skip	count too low	ἐλεύθερος	libre	1	1corintios 9:1	1corintios 9:1	direct
skip	count too low	ἐλεύθερος	porque aunque soy libre	1	1corintios 9:19	1corintios 9:19	expanded
skip	count too low	ἐλεύσομαι	iré	1	1cor 4:19	1cor 4:19	direct
skip	count too low	ἐλθὼν	cuando fui	1	1cor 2:1	1cor 2:1	expanded
skip	count too low	ἐλογιζόμην	niño	1	1corintios 13:11	1corintios 13:11	direct
skip	count too low	ἐλπίζει	espera	1	1corintios 13:7	1corintios 13:7	direct
skip	count too low	ἐλπίς	la	1	1corintios 13:13	1corintios 13:13	direct
skip	count too low	ἐμέρισεν	el	1	1corintios 7:17	1corintios 7:17	direct
skip	count too low	ἐμαυτόν	yo	1	1cor 7:7	1cor 7:7	direct
skip	count too low	ἐμαυτὸν	a mí mismo	1	1cor 4:3	1cor 4:3	expanded
skip	count too low	ἐμαυτὸν	mí mismo	1	1cor 4:6	1cor 4:6	expanded
skip	count too low	ἐμαυτῷ	en contra mía	1	1cor 4:4	1cor 4:4	expanded
skip	count too low	ἐμοὶ	en cuanto a mí	1	1cor 4:3	1cor 4:3	expanded
skip	count too low	ἐμοῦ	yo	1	1cor 5:4	1cor 5:4	direct
skip	count too low	ἐμώρανεν	ha hecho que sea necedad	1	1cor 1:20	1cor 1:20	expanded
skip	count too low	ἐμὲ	que	1	1corintios 9:3	1corintios 9:3	direct
skip	count too low	ἐμὴ	defensa	1	1corintios 9:3	1corintios 9:3	direct
skip	count too low	ἐμὸν	mi	1	1cor 1:15	1cor 1:15	direct
skip	count too low	ἐν	nube y en	1	1corintios 10:2	1corintios 10:2	expanded
skip	count too low	ἐν	eso quedaron tendidos	1	1corintios 10:5	1corintios 10:5	expanded
skip	count too low	ἐν	independiente de	1	1corintios 11:11	1corintios 11:11	expanded
skip	count too low	ἐν	juzguen ustedes mismos	1	1corintios 11:13	1corintios 11:13	expanded
skip	count too low	ἐν	oigo que cuando	1	1corintios 11:18	1corintios 11:18	expanded
skip	count too low	ἐν	iglesia hay divisiones	1	1corintios 11:18	1corintios 11:18	expanded
skip	count too low	ἐν	ustedes haya bandos	1	1corintios 11:19	1corintios 11:19	expanded
skip	count too low	ἐν	su propia cena	1	1corintios 11:21	1corintios 11:21	expanded
skip	count too low	ἐν	muchos débiles y	1	1corintios 11:30	1corintios 11:30	expanded
skip	count too low	ἐν	tiene hambre coma	1	1corintios 11:34	1corintios 11:34	expanded
skip	count too low	ἐν	mismo espíritu todos	1	1corintios 12:13	1corintios 12:13	expanded
skip	count too low	ἐν	primeramente apóstoles en	1	1corintios 12:28	1corintios 12:28	expanded
skip	count too low	ἐν	que nadie hablando	1	1corintios 12:3	1corintios 12:3	expanded
skip	count too low	ἐν	el espíritu santo	1	1corintios 12:3	1corintios 12:3	expanded
skip	count too low	ἐν	las cosas en	1	1corintios 12:6	1corintios 12:6	expanded
skip	count too low	ἐν	fe por el	1	1corintios 12:9	1corintios 12:9	expanded
skip	count too low	ἐν	sanidad por el	1	1corintios 12:9	1corintios 12:9	expanded
skip	count too low	ἐν	espejo veladamente pero	1	1corintios 13:12	1corintios 13:12	expanded
skip	count too low	ἐν	para mí	1	1corintios 14:11	1corintios 14:11	expanded
skip	count too low	ἐν	en la iglesia	1	1corintios 14:19	1corintios 14:19	expanded
skip	count too low	ἐν	en la ley	1	1corintios 14:21	1corintios 14:21	expanded
skip	count too low	ἐν	de lenguas extrañas	1	1corintios 14:21	1corintios 14:21	expanded
skip	count too low	ἐν	de extraños hablaré	1	1corintios 14:21	1corintios 14:21	expanded
skip	count too low	ἐν	ustedes	1	1corintios 14:25	1corintios 14:25	expanded
skip	count too low	ἐν	guarde silencio en	1	1corintios 14:28	1corintios 14:28	expanded
skip	count too low	ἐν	en todas las	1	1corintios 14:33	1corintios 14:33	expanded
skip	count too low	ἐν	guarden silencio en	1	1corintios 14:34	1corintios 14:34	expanded
skip	count too low	ἐν	a sus propios	1	1corintios 14:35	1corintios 14:35	expanded
skip	count too low	ἐν	mujer hable en	1	1corintios 14:35	1corintios 14:35	expanded
skip	count too low	ἐν	recibieron en el	1	1corintios 15:1	1corintios 15:1	expanded
skip	count too low	ἐν	mucho	1	1cor 2:3	1cor 2:3	expanded
skip	count too low	ἐν	según	1	1cor 3:18	1cor 3:18	expanded
skip	count too low	ἐν	que está en	1	1cor 6:19	1cor 6:19	expanded
skip	count too low	ἐν	para vivir en	1	1cor 7:15	1cor 7:15	expanded
skip	count too low	ἐν	ande esto ordeno	1	1corintios 7:17	1corintios 7:17	expanded
skip	count too low	ἐν	estando	1	1corintios 7:18	1corintios 7:18	direct
skip	count too low	ἐν	permanezca en la	1	1corintios 7:20	1corintios 7:20	expanded
skip	count too low	ἐν	por el señor	1	1corintios 7:22	1corintios 7:22	expanded
skip	count too low	ἐν	uno permanezca con	1	1corintios 7:24	1corintios 7:24	expanded
skip	count too low	ἐν	condición en que	1	1corintios 7:24	1corintios 7:24	expanded
skip	count too low	ἐν	firme en su	1	1corintios 7:37	1corintios 7:37	expanded
skip	count too low	ἐν	virgen a su	1	1corintios 7:37	1corintios 7:37	expanded
skip	count too low	ἐν	que sea	1	1corintios 7:39	1corintios 7:39	expanded
skip	count too low	ἐν	perderá el que	1	1corintios 8:11	1corintios 8:11	expanded
skip	count too low	ἐν	en el cielo	1	1corintios 8:5	1corintios 8:5	expanded
skip	count too low	ἐν	todos tienen este	1	1corintios 8:7	1corintios 8:7	expanded
skip	count too low	ἐν	en el señor	1	1corintios 9:1	1corintios 9:1	expanded
skip	count too low	ἐν	evangelio	1	1corintios 9:18	1corintios 9:18	expanded
skip	count too low	ἐν	que corren en	1	1corintios 9:24	1corintios 9:24	expanded
skip	count too low	ἐν	pues en la ley de moisés está escrito no pondrás bozal al buey cuando trilla acaso le preocupan a dios los bueyes	1	1corintios 9:9	1corintios 9:9	expanded
skip	count too low	ἐνεργήματα	poder de	1	1corintios 12:10	1corintios 12:10	expanded
skip	count too low	ἐνεργεῖ	las	1	1corintios 12:11	1corintios 12:11	direct
skip	count too low	ἐνεργημάτων	de	1	1corintios 12:6	1corintios 12:6	direct
skip	count too low	ἐνεργῶν	que	1	1corintios 12:6	1corintios 12:6	direct
skip	count too low	ἐνεστῶσαν	aflicción	1	1corintios 7:26	1corintios 7:26	direct
skip	count too low	ἐνεστῶτα	lo presente	1	1cor 3:22	1cor 3:22	expanded
skip	count too low	ἐντολῶν	los mandamientos	1	1corintios 7:19	1corintios 7:19	expanded
skip	count too low	ἐντρέπων	para avergonzarlos	1	1cor 4:14	1cor 4:14	expanded
skip	count too low	ἐντροπὴν	vergüenza	1	1cor 6:5	1cor 6:5	direct
skip	count too low	ἐνώπιον	delante	1	1cor 1:29	1cor 1:29	direct
skip	count too low	ἐξ	por obra	1	1cor 1:30	1cor 1:30	expanded
skip	count too low	ἐξ	del	1	1corintios 11:8	1corintios 11:8	direct
skip	count too low	ἐξ	de entre	1	1cor 5:13	1cor 5:13	expanded
skip	count too low	ἐξ	de quien proceden todas las cosas	1	1corintios 8:6	1corintios 8:6	expanded
skip	count too low	ἐξάρατε	expulsen	1	1cor 5:13	1cor 5:13	direct
skip	count too low	ἐξαπατάτω	se engañe	1	1cor 3:18	1cor 3:18	expanded
skip	count too low	ἐξεγερεῖ	resucitará	1	1cor 6:14	1cor 6:14	direct
skip	count too low	ἐξελθεῖν	que	1	1cor 5:10	1cor 5:10	expanded
skip	count too low	ἐξουθενημένα	despreciado	1	1cor 1:28	1cor 1:28	direct
skip	count too low	ἐξουθενημένους	nada son	1	1cor 6:4	1cor 6:4	expanded
skip	count too low	ἐξουσίαν	autoridad	1	1corintios 11:10	1corintios 11:10	direct
skip	count too low	ἐξουσίαν	sobre	1	1corintios 7:37	1corintios 7:37	direct
skip	count too low	ἐξουσίᾳ	derecho	1	1corintios 9:12	1corintios 9:12	direct
skip	count too low	ἐξουσίᾳ	predicador	1	1corintios 9:18	1corintios 9:18	direct
skip	count too low	ἐξουσιασθήσομαι	me dejaré dominar	1	1cor 6:12	1cor 6:12	expanded
skip	count too low	ἐξῆλθεν	ustedes	1	1corintios 14:36	1corintios 14:36	direct
skip	count too low	ἐπαινέσω	alabaré	1	1corintios 11:22	1corintios 11:22	direct
skip	count too low	ἐπαινῶ	los	1	1corintios 11:22	1corintios 11:22	direct
skip	count too low	ἐπείρασαν	provocaron	1	1corintios 10:9	1corintios 10:9	direct
skip	count too low	ἐπειδὴ	ya que	1	1cor 1:21	1cor 1:21	expanded
skip	count too low	ἐπειδὴ	porque	1	1cor 1:22	1cor 1:22	direct
skip	count too low	ἐπειδὴ	puesto que	1	1corintios 14:16	1corintios 14:16	expanded
skip	count too low	ἐπενθήσατε	haberse entristecido	1	1cor 5:2	1cor 5:2	expanded
skip	count too low	ἐπερωτάτωσαν	pregunten	1	1corintios 14:35	1corintios 14:35	direct
skip	count too low	ἐπεὶ	que	1	1corintios 14:12	1corintios 14:12	direct
skip	count too low	ἐπεὶ	porque	1	1cor 5:10	1cor 5:10	direct
skip	count too low	ἐπιβάλω	es	1	1corintios 7:35	1corintios 7:35	direct
skip	count too low	ἐπιγινωσκέτω	reconozca	1	1corintios 14:37	1corintios 14:37	direct
skip	count too low	ἐπιγνώσομαι	he	1	1corintios 13:12	1corintios 13:12	direct
skip	count too low	ἐπιθανατίους	sentenciados a muerte	1	1cor 4:9	1cor 4:9	expanded
skip	count too low	ἐπικαλουμένοις	que invocan	1	1cor 1:2	1cor 1:2	expanded
skip	count too low	ἐπισπάσθω	quédese	1	1corintios 7:18	1corintios 7:18	direct
skip	count too low	ἐπιστεύσατε	ustedes han creído	1	1cor 3:5	1cor 3:5	expanded
skip	count too low	ἐπιστολῇ	carta	1	1cor 5:9	1cor 5:9	direct
skip	count too low	ἐπιταγήν	una orden	1	1cor 7:6	1cor 7:6	expanded
skip	count too low	ἐπιταγὴν	no	1	1corintios 7:25	1corintios 7:25	direct
skip	count too low	ἐπιτρέπεται	es	1	1corintios 14:34	1corintios 14:34	direct
skip	count too low	ἐπλουτήσατε	se han hecho ricos ya	1	1cor 4:8	1cor 4:8	expanded
skip	count too low	ἐπλουτίσθητε	ustedes fueron enriquecidos	1	1cor 1:5	1cor 1:5	expanded
skip	count too low	ἐποικοδομεῖ	edifica sobre él	1	1cor 3:10	1cor 3:10	expanded
skip	count too low	ἐποικοδομεῖ	edifica encima	1	1cor 3:10	1cor 3:10	expanded
skip	count too low	ἐποικοδομεῖ	edifica	1	1cor 3:12	1cor 3:12	direct
skip	count too low	ἐποικοδόμησεν	ha edificado sobre el fundamento	1	1cor 3:14	1cor 3:14	expanded
skip	count too low	ἐποτίσθημεν	dio a beber del	1	1corintios 12:13	1corintios 12:13	expanded
skip	count too low	ἐπόρνευσαν	y	1	1corintios 10:8	1corintios 10:8	direct
skip	count too low	ἐπότισα	di a beber	1	1cor 3:2	1cor 3:2	expanded
skip	count too low	ἐπότισεν	regó	1	1cor 3:6	1cor 3:6	direct
skip	count too low	ἐπὶ	por	1	1cor 1:4	1cor 1:4	direct
skip	count too low	ἐπὶ	la cabeza por	1	1corintios 11:10	1corintios 11:10	expanded
skip	count too low	ἐπὶ	esto ya	1	1corintios 11:20	1corintios 11:20	expanded
skip	count too low	ἐπὶ	no se regocija	1	1corintios 13:6	1corintios 13:6	expanded
skip	count too low	ἐπὶ	se reúne y	1	1corintios 14:23	1corintios 14:23	expanded
skip	count too low	ἐπὶ	postrará y adorará	1	1corintios 14:25	1corintios 14:25	expanded
skip	count too low	ἐπὶ	al	1	1cor 2:9	1cor 2:9	expanded
skip	count too low	ἐπὶ	sobre	1	1cor 3:12	1cor 3:12	direct
skip	count too low	ἐπὶ	con respecto a	1	1corintios 7:36	1corintios 7:36	expanded
skip	count too low	ἐπὶ	la tierra como	1	1corintios 8:5	1corintios 8:5	expanded
skip	count too low	ἐρήμῳ	desierto	1	1corintios 10:5	1corintios 10:5	direct
skip	count too low	ἐραυνᾷ	lo escudriña	1	1cor 2:10	1cor 2:10	expanded
skip	count too low	ἐργαζόμενοι	trabajando	1	1cor 4:12	1cor 4:12	direct
skip	count too low	ἐροῦσιν	dirán	1	1corintios 14:23	1corintios 14:23	direct
skip	count too low	ἐρχομένου	hubiera de ir	1	1cor 4:18	1cor 4:18	expanded
skip	count too low	ἐσθίει	come	1	1corintios 11:29	1corintios 11:29	direct
skip	count too low	ἐσθίειν	o	1	1corintios 11:22	1corintios 11:22	direct
skip	count too low	ἐσθίητε	coman	1	1corintios 11:26	1corintios 11:26	direct
skip	count too low	ἐσθίοντες	comen	1	1corintios 10:18	1corintios 10:18	direct
skip	count too low	ἐσθίων	que	1	1corintios 11:29	1corintios 11:29	direct
skip	count too low	ἐσθίῃ	el que coma	1	1corintios 11:27	1corintios 11:27	expanded
skip	count too low	ἐσθιέτω	del	1	1corintios 11:28	1corintios 11:28	direct
skip	count too low	ἐσθιέτω	su	1	1corintios 11:34	1corintios 11:34	direct
skip	count too low	ἐσμεν	somos	1	1cor 3:9	1cor 3:9	direct
skip	count too low	ἐστέ	están	1	1cor 4:8	1cor 4:8	direct
skip	count too low	ἐστίν	mandamiento	1	1corintios 14:37	1corintios 14:37	direct
skip	count too low	ἐστίν	son	1	1cor 2:14	1cor 2:14	direct
skip	count too low	ἐστίν	sido	1	1corintios 7:29	1corintios 7:29	direct
skip	count too low	ἐσταυρώθη	fue crucificado	1	1cor 1:13	1cor 1:13	expanded
skip	count too low	ἐσταύρωσαν	crucificado	1	1cor 2:8	1cor 2:8	direct
skip	count too low	ἐστε	están	1	1cor 1:30	1cor 1:30	direct
skip	count too low	ἐστε	dones	1	1corintios 14:12	1corintios 14:12	direct
skip	count too low	ἐστε	y ustedes son	1	1cor 3:9	1cor 3:9	expanded
skip	count too low	ἐστε	lo son en realidad	1	1cor 5:7	1cor 5:7	expanded
skip	count too low	ἐστε	obra	1	1corintios 9:1	1corintios 9:1	direct
skip	count too low	ἐστιν	le es	1	1corintios 11:15	1corintios 11:15	expanded
skip	count too low	ἐστιν	hace	1	1corintios 11:5	1corintios 11:5	direct
skip	count too low	ἐστιν	es la	1	1corintios 11:7	1corintios 11:7	expanded
skip	count too low	ἐστιν	procede	1	1corintios 11:8	1corintios 11:8	direct
skip	count too low	ἐστιν	constituyen	1	1corintios 12:12	1corintios 12:12	direct
skip	count too low	ἐστιν	son los	1	1corintios 12:22	1corintios 12:22	expanded
skip	count too low	ἐστιν	fruto	1	1corintios 14:14	1corintios 14:14	direct
skip	count too low	ἐστιν	oraré	1	1corintios 14:15	1corintios 14:15	direct
skip	count too low	ἐστιν	que hacer	1	1corintios 14:26	1corintios 14:26	expanded
skip	count too low	ἐστιν	correcto	1	1corintios 14:35	1corintios 14:35	direct
skip	count too low	ἐστιν	es con ella	1	1cor 6:16	1cor 6:16	expanded
skip	count too low	ἐστιν	es con él	1	1cor 6:17	1cor 6:17	expanded
skip	count too low	ἐστιν	están	1	1cor 6:18	1cor 6:18	direct
skip	count too low	ἐστιν	serían	1	1cor 7:14	1cor 7:14	direct
skip	count too low	ἐστιν	será	1	1corintios 7:40	1corintios 7:40	direct
skip	count too low	ἐστιν	mi	1	1corintios 9:18	1corintios 9:18	direct
skip	count too low	ἐστὲ	se pertenecen	1	1cor 6:19	1cor 6:19	expanded
skip	count too low	ἐστὶν	mujer	1	1corintios 11:13	1corintios 11:13	direct
skip	count too low	ἐσχάτους	en último lugar	1	1cor 4:9	1cor 4:9	expanded
skip	count too low	ἐσόπτρου	un	1	1corintios 13:12	1corintios 13:12	direct
skip	count too low	ἐτύθη	ha sido sacrificado	1	1cor 5:7	1cor 5:7	expanded
skip	count too low	ἐφρόνουν	niño	1	1corintios 13:11	1corintios 13:11	direct
skip	count too low	ἐφυσιώθησάν	se han vuelto arrogantes	1	1cor 4:18	1cor 4:18	expanded
skip	count too low	ἐφύτευσα	planté	1	1cor 3:6	1cor 3:6	direct
skip	count too low	ἐχρησάμεθα	hemos	1	1corintios 9:12	1corintios 9:12	direct
skip	count too low	ἐὰν	pero si alguien les dice esto ha sido sacrificado a los ídolos no lo coman por causa del que se lo dijo y por motivos de conciencia porque del señor es la tierra y todo lo que en ella hay	1	1corintios 10:28	1corintios 10:28	expanded
skip	count too low	ἐὰν	que si	1	1corintios 11:15	1corintios 11:15	expanded
skip	count too low	ἐὰν	que	1	1corintios 11:26	1corintios 11:26	direct
skip	count too low	ἐὰν	el	1	1corintios 12:16	1corintios 12:16	direct
skip	count too low	ἐὰν	tuviera	1	1corintios 13:2	1corintios 13:2	direct
skip	count too low	ἐὰν	diera	1	1corintios 13:3	1corintios 13:3	direct
skip	count too low	ἐὰν	pues si	1	1corintios 14:11	1corintios 14:11	expanded
skip	count too low	ἐὰν	porque	1	1corintios 14:14	1corintios 14:14	direct
skip	count too low	ἐὰν	por	1	1corintios 14:23	1corintios 14:23	direct
skip	count too low	ἐὰν	menos de que	1	1corintios 14:6	1corintios 14:6	expanded
skip	count too low	ἐὰν	trompeta	1	1corintios 14:8	1corintios 14:8	direct
skip	count too low	ἐὰν	boca	1	1corintios 14:9	1corintios 14:9	direct
skip	count too low	ἐὰν	aunque ustedes	1	1cor 4:15	1cor 4:15	expanded
skip	count too low	ἐὰν	y si	1	1corintios 7:28	1corintios 7:28	expanded
skip	count too low	ἐὰν	una	1	1corintios 7:28	1corintios 7:28	direct
skip	count too low	ἐὰν	porque si alguien te ve a ti que tienes conocimiento sentado a la mesa en un templo de ídolos no será estimulada su conciencia si él es débil a comer lo sacrificado a los ídolos	1	1corintios 8:10	1corintios 8:10	expanded
skip	count too low	ἐὰν	porque si predico el evangelio	1	1corintios 9:16	1corintios 9:16	expanded
skip	count too low	ἐὰν⸅	tuviera	1	1corintios 13:2	1corintios 13:2	direct
skip	count too low	ἐὰν⸅	comer	1	1corintios 13:3	1corintios 13:3	direct
skip	count too low	ἑαυτοὺς	nosotros mismos	1	1corintios 11:31	1corintios 11:31	expanded
skip	count too low	ἑαυτοῦ	propia	1	1cor 7:2	1cor 7:2	direct
skip	count too low	ἑαυτόν	uno	1	1corintios 11:28	1corintios 11:28	direct
skip	count too low	ἑαυτῆς	busca lo suyo	1	1corintios 13:5	1corintios 13:5	expanded
skip	count too low	ἑαυτῶν	ustedes a sí mismos	1	1cor 6:19	1cor 6:19	expanded
skip	count too low	ἑαυτῶν	sí	1	1cor 6:7	1cor 6:7	direct
skip	count too low	ἑαυτῷ	para sí	1	1corintios 11:29	1corintios 11:29	expanded
skip	count too low	ἑαυτῷ	iglesia	1	1corintios 14:28	1corintios 14:28	direct
